Symbol,Company Name
LXP$C,Lexington Realty Trust  Preferred Conv. Series C
LXRX,"Lexicon Pharmaceuticals, Inc. "
LXU,"LSB Industries, Inc. Common Stock"
LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands)
LYG,Lloyds Banking Group Plc American Depositary Shares
LYL,Dragon Victory International Limited 
LYTS,LSI Industries Inc. 
LYV,"Live Nation Entertainment, Inc. Common Stock"
LZB,La
M,Macy's Inc Common Stock
MA,Mastercard Incorporated Common Stock
MAA,Mid
MAA$I,Mid
MAC,Macerich Company (The) Common Stock
MACK,"Merrimack Pharmaceuticals, Inc. "
MAG,MAG Silver Corporation Ordinary Shares
MAGA,Point Bridge GOP Stock Tracker ETF
MAGS,Magal Security Systems Ltd. 
MAIN,Main Street Capital Corporation Common Stock
MAMS,"MAM Software Group, Inc. "
MAN,ManpowerGroup Common Stock
MANH,"Manhattan Associates, Inc. "
MANT,ManTech International Corporation 
MANU,Manchester United Ltd. Class A Ordinary Shares
MAR,Marriott International 
MARA,"Marathon Patent Group, Inc. "
MARK,"Remark Holdings, Inc. "
MARPS,Marine Petroleum Trust 
MAS,Masco Corporation Common Stock
MASI,Masimo Corporation 
MAT,"Mattel, Inc. "
MATW,Matthews International Corporation 
MATX,"Matson, Inc. Common Stock"
MAV,Pioneer Municipal High Income Advantage Trust Common Shares of Beneficial Interest
MAXR,Maxar Technologies Inc.
MAYS,"J. W. Mays, Inc. "
MBB,iShares MBS ETF
MBCN,Middlefield Banc Corp. 
MBFI,MB Financial Inc. 
MBFIO,MB Financial Inc. 
MBG,SPDR Bloomberg Barclays Mortgage Backed Bond ETF
MBI,MBIA Inc. Common Stock
MBII,"Marrone Bio Innovations, Inc. "
MBIN,Merchants Bancorp 
MBIO,"Mustang Bio, Inc. "
MBOT,Microbot Medical Inc.  
MBRX,"Moleculin Biotech, Inc. "
MBSD,FlexShares Disciplined Duration MBS Index Fund
MBT,Mobile TeleSystems PJSC
MBTF,M B T Financial Corp 
MBUU,"Malibu Boats, Inc. "
MBWM,Mercantile Bank Corporation 
MC,Moelis & Company Class A Common Stock
MCA,"Blackrock MuniYield California Quality Fund, Inc. Common Stock"
MCB,Metropolitan Bank Holding Corp. Common Stock
MCBC,Macatawa Bank Corporation 
MCC,Medley Capital Corporation Common Stock
MCD,McDonald's Corporation Common Stock
MCEF,First Trust Municipal CEF Income Opportunity ETF
MCEP,Mid
MCF,Contango Oil & Gas Company Common Stock
MCFT,"MasterCraft Boat Holdings, Inc. "
MCHI,iShares MSCI China ETF
MCHP,Microchip Technology Incorporated 
MCHX,"Marchex, Inc. "
MCI,Barings Corporate Investors Common Stock
MCK,McKesson Corporation Common Stock
MCN,Madison Covered Call & Equity Strategy Fund Common Stock
MCO,Moody's Corporation Common Stock
MCR,MFS Charter Income Trust Common Stock
MCRB,"Seres Therapeutics, Inc. "
MCRI,"Monarch Casino & Resort, Inc. "
MCRN,Milacron Holdings Corp. Common Stock
MCRO,IQ Hedge Macro Tracker ETF
MCS,Marcus Corporation (The) Common Stock
MCV,Medley Capital Corporation 6.125% Senior Notes due 2023
MCX,Medley Capital Corporation 6.50% Notes due 2021
MCY,Mercury General Corporation Common Stock
MD,"Mednax, Inc. Common Stock"
MDB,"MongoDB, Inc. "
MDC,"M.D.C. Holdings, Inc. Common Stock"
MDCA,MDC Partners Inc. 
MDCO,The Medicines Company 
MDGL,"Madrigal Pharmaceuticals, Inc. "
MDGS,Medigus Ltd. 
MDGSW,Medigus Ltd. 
MDIV,First Trust Multi
MDJH,MDJM LTD 
MDLQ,Medley LLC 7.25% Notes due 2024
MDLX,Medley LLC 6.875% Senior Notes due 2026
MDLY,Medley Management Inc. Class A Common Stock
MDLZ,"Mondelez International, Inc. "
MDP,Meredith Corporation Common Stock
MDR,"McDermott International, Inc. Common Stock"
MDRR,"Medalist Diversified REIT, Inc. "
MDRX,"Allscripts Healthcare Solutions, Inc. "
MDSO,"Medidata Solutions, Inc. "
MDT,Medtronic plc. Ordinary Shares
MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)"
MDWD,MediWound Ltd. 
MDY,SPDR MidCap Trust Series I
MDYG,SPDR S&P 400 Mid Cap Growth ETF (based on S&P MidCap 400 Growth Index
MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index
MEAR,iShares Short Maturity Municipal Bond ETF
MED,MEDIFAST INC Common Stock
MEDP,"Medpace Holdings, Inc. "
MEET,"The Meet Group, Inc. "
MEI,"Methode Electronics, Inc. Common Stock"
MEIP,"MEI Pharma, Inc. "
MELI,"MercadoLibre, Inc. "
MELR,"Melrose Bancorp, Inc. "
MEN,"Blackrock MuniEnhanced Fund, Inc Common Stock"
MEOH,Methanex Corporation 
MER$K,"Bank of America Corporation Income Capital Obligation Notes initially due December 15, 2066"
MERC,Mercer International Inc. 
MESA,"Mesa Air Group, Inc. "
MESO,Mesoblast Limited 
MET,"MetLife, Inc. Common Stock"
MET$A,"MetLife, Inc. Preferred Series A Floating Rate"
MET$E,"MetLife, Inc. Depositary shares, each representing a 1/1000th interest in a share of the Issuera??s 5.625% Non"
METC,"Ramaco Resources, Inc. "
MEXX,Direxion Daily MSCI Mexico Bull 3X Shares
MFA,"MFA Financial, Inc."
MFA$B,"MFA Financial, Inc. Preferred Series B"
MFAC,Megalith Financial Acquisition Corp. Class A Common Stock
MFAC.U,"Megalith Financial Acquisition Corp. Units, each consisting of one share of Class A common stock, $0.0001 par value, and one redeemable warrant"
MFAC.W,"Megalith Financial Acquisition Corp. Warrants, each warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50"
MFC,Manulife Financial Corporation Common Stock
MFCB,MFC Bancorp Ltd.
MFD,Macquarie First Trust Global Common Stock
MFDX,PIMCO Equitiy Series PIMCO RAFI Dynamic Multi
MFEM,PIMCO Equitiy Series PIMCO RAFI Dynamic Multi
MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)"
MFGP,Micro Focus Intl PLC ADS each representing One Ord Sh
MFIN,Medallion Financial Corp. 
MFINL,Medallion Financial Corp. 
MFL,Blackrock MuniHoldings Investment Quality Fund Common Shares of Beneficial Interest
MFM,MFS Municipal Income Trust Common Stock
MFMS,Motley Fool Small
MFNC,Mackinac Financial Corporation 
