Symbol,Company Name
BKD,Brookdale Senior Living Inc. Common Stock
BKE,"Buckle, Inc. (The) Common Stock"
BKEP,"Blueknight Energy Partners L.P., L.L.C. "
BKEPP,"Blueknight Energy Partners L.P., L.L.C. "
BKF,iShares MSCI BRIC Index Fund
BKH,Black Hills Corporation Common Stock
BKI,"Black Knight, Inc. Common Stock "
BKJ,"Bancorp of New Jersey, Inc Common Stock"
BKK,Blackrock Municipal 2020 Term Trust
BKLN,Invesco Senior Loan ETF
BKN,BlackRock Investment Quality Municipal Trust Inc. (The)
BKNG,Booking Holdings Inc. 
BKS,"Barnes & Noble, Inc. Common Stock"
BKSC,Bank of South Carolina Corp. 
BKT,BlackRock Income Trust Inc. (The)
BKTI,"BK Technologies, Inc. Common Stock"
BKU,"BankUnited, Inc. Common Stock"
BKYI,BIO
BL,"BlackLine, Inc. "
BLBD,Blue Bird Corporation 
BLCM,"Bellicum Pharmaceuticals, Inc. "
BLCN,Reality Shares Nasdaq NextGen Economy ETF
BLD,TopBuild Corp. Common Stock
BLDP,"Ballard Power Systems, Inc. "
BLDR,"Builders FirstSource, Inc. "
BLE,BlackRock Municipal Income Trust II
BLES,Inspire Global Hope ETF
BLFS,"BioLife Solutions, Inc. "
BLHY,Virtus Newfleet Dynamic Credit
BLIN,"Bridgeline Digital, Inc. "
BLK,"BlackRock, Inc. Common Stock"
BLKB,"Blackbaud, Inc. "
BLL,Ball Corporation Common Stock
BLMN,"Bloomin' Brands, Inc. "
BLMT,"BSB Bancorp, Inc. "
BLNK,Blink Charging Co. 
BLNKW,Blink Charging Co. 
BLOK,Amplify Transformational Data Sharing ETF
BLPH,"Bellerophon Therapeutics, Inc. "
BLRX,BioLineRx Ltd. 
BLUE,"bluebird bio, Inc. "
BLV,Vanguard Long
BLW,Blackrock Limited Duration Income Trust
BLX,"Banco Latinoamericano de Comercio Exterior, S.A."
BMA,Banco Macro S.A.  ADR (representing Ten Class B Common Shares)
BMCH,"BMC Stock Holdings, Inc. "
BME,Blackrock Health Sciences Trust
BMI,"Badger Meter, Inc. Common Stock"
BML$G,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a share of Floating Rate Non
BML$H,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non
BML$J,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non
BML$L,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non
BMLP,Bank Of Montreal 
BMO,Bank Of Montreal Common Stock
BMRA,"Biomerica, Inc. "
BMRC,Bank of Marin Bancorp 
BMRN,BioMarin Pharmaceutical Inc. 
BMS,"Bemis Company, Inc. Common Stock"
BMTC,Bryn Mawr Bank Corporation 
BMY,Bristol
BND,Vanguard Total Bond Market ETF
BNDC,FlexShares Core Select Bond Fund
BNDW,Vanguard Total World Bond ETF
BNDX,Vanguard Total International Bond ETF
BNED,"Barnes & Noble Education, Inc Common Stock"
BNFT,"Benefitfocus, Inc. "
BNGO,"Bionano Genomics, Inc. "
BNGOW,"Bionano Genomics, Inc. "
BNO,"United States Brent Oil Fund, LP ETV"
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares
BNSO,"Bonso Electronics International, Inc. "
BNTC,Benitec Biopharma Limited 
BNTCW,Benitec Biopharma Limited 
BNY,BlackRock New York Municipal Income Trust
BOCH,Bank of Commerce Holdings (CA) 
BOCT,Innovator S&P 500 Buffer ETF 
BOE,Blackrock Enhanced Global Dividend Trust Common Shares of Beneficial Interest
BOH,Bank of Hawaii Corporation Common Stock
BOIL,ProShares Ultra Bloomberg Natural Gas
BOKF,BOK Financial Corporation 
BOKFL,BOK Financial Corporation 
BOLD,"Audentes Therapeutics, Inc. "
BOM,"DB Base Metals Double Short Exchange Traded Notes due June 1, 2038"
BOMN,Boston Omaha Corporation 
BOND,PIMCO Active Bond Exchange
BOOM,DMC Global Inc. 
BOON,NYSE Pickens Oil Response ETF
BOOT,"Boot Barn Holdings, Inc. Common Stock"
BORN,China New Borun Corporation American Depositary Shares
BOS,"DB Base Metals Short Exchange Traded Notes due June 1, 2038"
BOSC,B.O.S. Better Online Solutions 
BOSS,Global X Funds Global X Founder
BOTJ,"Bank of the James Financial Group, Inc. "
BOTZ,Global X Robotics & Artificial Intelligence ETF
BOUT,Innovator IBD Breakout Opportunities ETF
BOX,"Box, Inc. Class A Common Stock"
BOXL,Boxlight Corporation 
BP,BP p.l.c. Common Stock
BPFH,"Boston Private Financial Holdings, Inc. "
BPI,"Bridgepoint Education, Inc."
BPL,Buckeye Partners L.P. Common Stock
BPMC,Blueprint Medicines Corporation 
BPMP,BP Midstream Partners LP Common Units representing Limited Partner Interests
BPMX,BioPharmX Corporation. Common
BPOP,"Popular, Inc. "
BPOPM,"Popular, Inc. "
BPOPN,"Popular, Inc. "
BPR,Brookfield Property REIT Inc. 
BPRAP,Brookfield Property REIT Inc. 
BPRN,The Bank of Princeton 
BPT,BP Prudhoe Bay Royalty Trust Common Stock
BPTH,Bio
BPY,Brookfield Property Partners L.P. 
BQH,Blackrock New York Municipal Bond Trust Common Shares of Beneficial Interest
BR,"Broadridge Financial Solutions, Inc.Common Stock"
BRAC,Black Ridge Acquisition Corp. 
BRACR,Black Ridge Acquisition Corp. 
BRACU,Black Ridge Acquisition Corp. 
