Symbol,Company Name
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests
NMR,Nomura Holdings Inc ADR American Depositary Shares
NMRD,Nemaura Medical Inc. 
NMRK,"Newmark Group, Inc. "
NMS,Nuveen Minnesota Quality Municipal Income Fund 
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock
NMY,Nuveen Maryland Quality Municipal Income Fund Common Stock
NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share"
NNA,Navios Maritime Acquisition Corporation Common stock
NNBR,"NN, Inc. "
NNC,Nuveen North Carolina Quality Municipal Income Fund Common Stock
NNDM,Nano Dimension Ltd. 
NNI,"Nelnet, Inc. Common Stock"
NNN,National Retail Properties Common Stock
NNN$E,"National Retail Properties Depositary Shares, each representing a 1/100th interest in a share of 5.70% Series E Pfd."
NNN$F,"National Retail Properties Depositary Shares, each representing a 1/100th interest in a share of 5.20% Series F Cumulative Redeemable Preferred Stock"
NNVC,"NanoViricides, Inc. NEW Common Stock"
NNY,"Nuveen New York Municipal Value Fund, Inc. Common Stock"
NOA,North American Construction Group Ltd. Common Shares (no par)
NOAH,Noah Holdings Limited
NOBL,ProShares S&P 500 Dividend Aristocrats ETF
NOC,Northrop Grumman Corporation Common Stock
NODK,"NI Holdings, Inc. "
NOG,"Northern Oil and Gas, Inc. Common Stock"
NOK,Nokia Corporation Sponsored American Depositary Shares
NOM,Nuveen Missouri Quality Municipal Income Fund 
NOMD,Nomad Foods Limited Ordinary Shares
NORW,Global X MSCI Norway ETF
NOV,"National Oilwell Varco, Inc. Common Stock"
NOVN,"Novan, Inc. "
NOVT,Novanta Inc. 
NOW,"ServiceNow, Inc. Common Stock"
NP,"Neenah, Inc. Common Stock"
NPK,"National Presto Industries, Inc. Common Stock"
NPN,Nuveen Pennsylvania Municipal Value Fund Common Shares of Beneficial Interest
NPO,EnPro Industries Inc
NPTN,NeoPhotonics Corporation Common Stock
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock
NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock
NR,"Newpark Resources, Inc. Common Stock"
NRC,National Research Corporation 
NRCG,NRC Group Holdings Corp. Common Stock
NRCG.W,NRC Group Holdings Corp. Warrants
NRE,NorthStar Realty Europe Corp. Common Stock
NRG,"NRG Energy, Inc. Common Stock"
NRGX,PIMCO Energy and Tactical Credit Opportunities Fund Common Shares of Beneficial Interest
NRIM,Northrim BanCorp Inc 
NRK,Nuveen New York AMT
NRO,"Neuberger Berman Real Estate Securities Income Fund, Inc. Neuberger Berman Real Estate Securities Income Fund, Inc."
NRP,Natural Resource Partners LP Limited Partnership
NRT,North European Oil Royality Trust Common Stock
NRZ,New Residential Investment Corp. Common Stock
NS,Nustar Energy L.P.  Common Units
NS$A,Nustar Energy L.P. 8.50% Series A Fixed
NS$B,Nustar Energy L.P. 7.625% Series B Fixed
NS$C,Nustar Energy L.P. 9.00% Series C Fixed
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest
NSA$A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share)
NSC,Norfolk Southern Corporation Common Stock
NSEC,"National Security Group, Inc. "
NSIT,"Insight Enterprises, Inc. "
NSL,Nuveen Senior Income Fund Common Stock
NSP,"Insperity, Inc. Common Stock"
NSPR,InspireMD Inc. Common Stock
NSPR.B,"InspireMD, Inc. Series B Warrants, exercisable for one share of common stock (Expiring March 14, 2022)"
NSPR.W,"InspireMD, Inc. Warrant"
NSS,"NuStar Logistics, L.P. 7.625% Fixed"
NSSC,"NAPCO Security Technologies, Inc. "
NSTG,"NanoString Technologies, Inc. "
NSYS,Nortech Systems Incorporated 
NTAP,"NetApp, Inc. "
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares
NTC,Nuveen Connecticut Quality Municipal Income Fund Common Stock
NTCT,"NetScout Systems, Inc. "
NTEC,Intec Pharma Ltd. 
NTES,"NetEase, Inc. "
NTG,"Tortoise Midstream Energy Fund, Inc. Common Stock"
NTGN,"Neon Therapeutics, Inc. "
NTGR,"NETGEAR, Inc. "
NTIC,Northern Technologies International Corporation 
NTIP,Network
NTLA,"Intellia Therapeutics, Inc. "
NTN,"NTN Buzztime, Inc. Common Stock"
NTNX,"Nutanix, Inc. "
NTP,Nam Tai Property Inc. Common Stock
NTR,Nutrien Ltd. Common Shares
NTRA,"Natera, Inc. "
NTRP,"Neurotrope, Inc. "
NTRS,Northern Trust Corporation 
NTRSP,Northern Trust Corporation 
NTSX,WisdomTree 90/60 U.S. Balanced Fund
NTWK,NETSOL Technologies Inc. 
NTX,Nuveen Texas Quality Municipal Income Fund Common Stock
NTZ,"Natuzzi, S.p.A."
NUAG,Nuveen Enhanced Yield U.S. Aggregate Bond ETF
NUAN,"Nuance Communications, Inc. "
NUBD,Nuveen ESG U.S. Aggregate Bond ETF
NUDM,Nuveen ESG International Developed Markets Equity ETF
NUE,Nucor Corporation Common Stock
