Symbol,Company Name
BWFG,"Bankwell Financial Group, Inc. "
BWG,BrandywineGLOBAL Global Income Opportunities Fund Inc.
BWL.A,"Bowl America, Inc. Class A Common Stock"
BWMC,Boxwood Merger Corp. 
BWMCU,Boxwood Merger Corp. 
BWMCW,Boxwood Merger Corp. 
BWX,SPDR Bloomberg Barclays Intl Treasury Bd
BWXT,"BWX Technologies, Inc. Common Stock"
BWZ,SPDR Bloomberg Barclays Short Term International Treasury Bond ETF
BX,The Blackstone Group L.P. Common Units Representing Limited Partnership Interests
BXC,Bluelinx Holdings Inc. Common Stock
BXG,Bluegreen Vacations Corporation Common Stock
BXMT,"Blackstone Mortgage Trust, Inc. Common Stock"
BXMX,Nuveen S&P 500 Buy
BXP,"Boston Properties, Inc. Common Stock"
BXP$B,"Boston Properties, Inc. Depositary Shares, each representing 1/100th of a share of the Issuer's 5.25% Sockeries B Cumulative Redeemable Preferred St"
BXS,BancorpSouth Bank Common Stock
BY,"Byline Bancorp, Inc. Common Stock"
BYD,Boyd Gaming Corporation Common Stock
BYFC,Broadway Financial Corporation 
BYLD,iShares Yield Optimized Bond ETF
BYM,Blackrock Municipal Income Quality Trust Common Shares of Beneficial Interest
BYSI,"BeyondSpring, Inc. "
BZH,"Beazer Homes USA, Inc. Common Stock"
BZM,BlackRock Maryland Municipal Bond Trust Common shares of beneficial interest
BZQ,ProShares UltraShort MSCI Brazil Capped
BZUN,Baozun Inc. 
C,"Citigroup, Inc. Common Stock"
C$J,Citigroup Inc. Dep Shs Repstg 1/1000 Pfd Ser J Fixed/Fltg
C$K,Citigroup Inc. Dep Shs Repstg 1/1000th Pfd Ser K
C$N,Citigroup Capital XIII 7.875% Fixed rate Floating Rate trust Preferred Securities (TruPS)
C$S,"Citigroup Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 6.300% Noncumulative Preferred Stock, Series S"
CAAP,Corporacion America Airports SA Common Shares
CAAS,"China Automotive Systems, Inc. "
CABO,"Cable One, Inc. Common Stock"
CAC,Camden National Corporation 
CACC,Credit Acceptance Corporation 
CACG,ClearBridge All Cap Growth ETF
CACI,"CACI International, Inc. Class A Common Stock"
CADC,"China Advanced Construction Materials Group, Inc. "
CADE,Cadence Bancorporation Class A Common Stock
CAE,CAE Inc. Ordinary Shares
CAF,Morgan Stanley China A Share Fund Inc. Common Stock
CAG,"ConAgra Brands, Inc. Common Stock"
CAH,"Cardinal Health, Inc. Common Stock"
CAI,"CAI International, Inc. Common Stock"
CAI$A,"CAI International, Inc. 8.50% Series A Fixed"
CAI$B,"CAI International, Inc. 8.50% Series B Fixed"
CAJ,"Canon, Inc. American Depositary Shares"
CAKE,The Cheesecake Factory Incorporated 
CAL,"Caleres, Inc. Common Stock"
CALA,"Calithera Biosciences, Inc. "
CALF,Pacer US Small Cap Cash Cows 100 ETF
CALM,Cal
CALX,"Calix, Inc Common Stock"
CAMP,CalAmp Corp. 
CAMT,Camtek Ltd. 
CANE,Teucrium Sugar Fund ETV
CANF,Can
CANG,"Cango Inc. American Depositary Shares,  each representing two (2) Class A Ordinary Shares"
CAPE,Barclays ETN Schiller CAPE
CAPL,CrossAmerica Partners LP Common Units representing limited partner interests
CAPR,"Capricor Therapeutics, Inc. "
CAR,"Avis Budget Group, Inc. "
CARA,"Cara Therapeutics, Inc. "
CARB,"Carbonite, Inc. "
CARG,"CarGurus, Inc. "
CARO,Carolina Financial Corporation 
CARS,Cars.com Inc. Common Stock 
CART,"Carolina Trust BancShares, Inc. "
CARV,"Carver Bancorp, Inc. "
CARZ,First Trust NASDAQ Global Auto Index Fund
CASA,"Casa Systems, Inc. "
CASH,"Meta Financial Group, Inc. "
CASI,"CASI Pharmaceuticals, Inc. "
CASM,"CAS Medical Systems, Inc. "
CASS,"Cass Information Systems, Inc "
CASY,"Caseys General Stores, Inc. "
CAT,"Caterpillar, Inc. Common Stock"
CATB,"Catabasis Pharmaceuticals, Inc. "
CATC,Cambridge Bancorp 
CATH,Global X S&P 500 Catholic Values ETF
CATM,Cardtronics plc 
CATO,Cato Corporation (The) Class A Common Stock
CATS,"Catasys, Inc. "
CATY,Cathay General Bancorp 
CAW,"CCA Industries, Inc. Common Stock"
CB,Chubb Limited  Common Stock
CBAN,"Colony Bankcorp, Inc. "
CBAT,"CBAK Energy Technology, Inc. "
CBAY,CymaBay Therapeutics Inc. 
CBB,Cincinnati Bell Inc. Common Stock
CBB$B,Cincinnati Bell Inc. Preferred Stock
CBD,Companhia Brasileira de Distribuicao ADS
CBFV,"CB Financial Services, Inc. "
CBH,AllianzGI Convertible & Income 2024 Target Term Fund Common Shares of Beneficial Interest
CBIO,"Catalyst Biosciences, Inc.  "
CBK,Christopher & Banks Corporation Common Stock
CBL,"CBL & Associates Properties, Inc. Common Stock"
