Symbol,Company Name
FYC,First Trust Small Cap Growth AlphaDEX Fund
FYLD,Cambria Foreign Shareholder Yield ETF
FYT,First Trust Small Cap Value AlphaDEX Fund
FYX,First Trust Small Cap Core AlphaDEX Fund
G,Genpact Limited Common Stock
GAA,Cambria Global Asset Allocation ETF
GAB,"Gabelli Equity Trust, Inc. (The) Common Stock"
GAB$D,"Gabelli Equity Trust, Inc. (The) Preferred Stock Series D"
GAB$G,"Gabelli Equity Trust, Inc. (The) Series G Cumulative Preferred Stock"
GAB$H,"Gabelli Equity Trust, Inc. (The) Pfd Ser H"
GAB$J,"Gabelli Equity Trust, Inc. (The) 5.45% Series J Cumulative Preferred Stock"
GABC,"German American Bancorp, Inc. "
GAIA,"Gaia, Inc. "
GAIN,Gladstone Investment Corporation 
GAINL,Gladstone Investment Corporation 
GAINM,Gladstone Investment Corporation 
GAL,SPDR SSgA Global Allocation ETF
GALT,Galectin Therapeutics Inc. 
GAM,"General American Investors, Inc. Common Stock"
GAM$B,"General American Investors Company, Inc. Cumulative Preferred Stock"
GAMR,ETFMG Video Game Tech ETF
GARD,Realty Shares DIVCON Dividend Guard ETF
GARS,Garrison Capital Inc. 
GASL,Direxion Daily Natural Gas Related Bull 3X Shares
GASS,"StealthGas, Inc. "
GASX,Direxion Daily Natural Gas Related Bear 3X Shares
GATX,GATX Corporation Common Stock
GAZ,Barclays Bank PLC iPath Series B Bloomberg Natural Gas Subindex Total Return ETN
