Symbol,Company Name
ESGV,Vanguard ESG U.S. Stock ETF
ESGW,Columbia Sustainable Global Equity Income ETF
ESI,Element Solutions Inc. Common Stock
ESLT,Elbit Systems Ltd. 
ESML,iShares ESG MSCI USA Small
ESNT,Essent Group Ltd. Common Shares
ESP,Espey Mfg. & Electronics Corp. Common Stock
ESPO,VanEck Vectors Video Gaming and eSports ETF
ESPR,"Esperion Therapeutics, Inc. "
ESQ,"Esquire Financial Holdings, Inc. "
ESRT,"Empire State Realty Trust, Inc. Class A Common Stock"
ESS,"Essex Property Trust, Inc. Common Stock"
ESSA,"ESSA Bancorp, Inc. "
ESTA,Establishment Labs Holdings Inc. 
ESTC,Elastic N.V. Ordinary Shares
ESTE,"Earthstone Energy, Inc. Class A Common Stock"
ESTR,"Estre Ambiental, Inc. "
ESTRW,"Estre Ambiental, Inc. "
ESV,Ensco plc Class A Ordinary Shares
ESXB,Community Bankers Trust Corporation. 
ET,Energy Transfer LP Common Units 
ETB,Eaton Vance Tax
ETFC,E*TRADE Financial Corporation 
ETG,Eaton Vance Tax
ETH,Ethan Allen Interiors Inc. Common Stock
ETHO,Etho Climate Leadership U.S. ETF
ETJ,Eaton Vance Risk
ETM,Entercom Communications Corp. Common Stock
ETN,"Eaton Corporation, PLC Ordinary Shares"
ETO,Eaton Vance Tax
ETON,"Eton Pharmaceuticals, Inc. "
ETP$C,Energy Transfer Operating L.P. Series C Fixed
ETP$D,Energy Transfer Operating L.P. 7.625% Series D Fixed
ETR,Entergy Corporation Common Stock
ETRN,Equitrans Midstream Corporation Common Stock 
ETSY,"Etsy, Inc. "
ETTX,Entasis Therapeutics Holdings Inc. 
ETV,Eaton Vance Corporation Eaton Vance Tax
ETW,Eaton Vance Corporation Eaton Vance Tax
ETX,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest
ETY,Eaton Vance Tax
EUDG,WisdomTree Europe Quality Dividend Growth Fund
EUDV,ProShares MSCI Europe Dividend Growers ETF
EUFL,Direxion Daily European Financials Bull 2X Shares
EUFN,iShares MSCI Europe Financials Sector Index Fund
EUFX,ProShares Short Euro
EUM,ProShares Short MSCI Emerging Markets
EUMV,iShares Edge MSCI Min Vol Europe ETF
EUO,ProShares UltraShort Euro
EURL,Direxion Daily FTSE Europe Bull 3x Shares
EURN,Euronav NV Ordinary Shares
EURZ,Xtrackers Eurozone Equity ETF
EUSA,iShares MSCI USA Equal Weighted ETF
EUSC,WisdomTree Europe Hedged SmallCap Equity Fund
EUXL,Direxion Daily EURO STOXX 50? Bull 3X Shares
EV,Eaton Vance Corporation Common Stock
EVA,"Enviva Partners, LP Common units representing limited partner interests"
EVBG,"Everbridge, Inc. "
EVBN,"Evans Bancorp, Inc. Common Stock"
EVC,Entravision Communications Corporation Common Stock
EVER,"EverQuote, Inc. "
EVF,Eaton Vance Senior Income Trust Common Stock
EVFM,"Evofem Biosciences, Inc. "
EVFTC,Eaton Vance NextShares Trust II 
EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest
EVGBC,Eaton Vance NextShares Trust 
EVGN,Evogene Ltd. 
EVH,"Evolent Health, Inc Class A Common Stock"
EVI,"EVI Industries, Inc.  Common Stock"
EVIX,VelocityShares 1x Long VSTOXX Futures ETN
EVK,Ever
EVLMC,Eaton Vance NextShares Trust II 
EVLO,"Evelo Biosciences, Inc. "
EVLV,EVINE Live Inc. 
EVM,"Eaton Vance California Municipal Bond Fund Common Shares of Beneficial Interest, $.01 par value"
EVN,Eaton Vance Municipal Income Trust Common Stock
EVOK,"Evoke Pharma, Inc. "
EVOL,"Evolving Systems, Inc. "
EVOP,"EVO Payments, Inc. "
EVR,Evercore Inc. Class A Common Stock
EVRG,"Evergy, Inc. Common Stock"
EVRI,Everi Holdings Inc. Common Stock
EVSTC,Eaton Vance NextShares Trust 
EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest
EVTC,"Evertec, Inc. Common Stock"
EVV,Eaton Vance Limited Duration Income Fund Common Shares of Beneficial Interest
EVX,VanEck Vectors Environmental Services ETF
EVY,Eaton Vance New York Municipal Income Trust Shares of Beneficial Interest
EW,Edwards Lifesciences Corporation Common Stock
EWA,iShares MSCI Australia Index Fund
EWBC,"East West Bancorp, Inc. "
EWC,iShares MSCI Canada Index Fund
EWCO,Invesco S&P 500 Equal Weight Communication Services ETF
EWD,iShares Inc iShares MSCI Sweden ETF
EWEM,Invesco MSCI Emerging Markets Equal Country Weight ETF
EWG,iShares MSCI Germany Index Fund
EWGS,Ishares MSCI Germany Small Cap ETF
EWH,iShares MSCI Hong Kong Index Fund
EWI,iShares Inc iShares MSCI Italy ETF
EWJ,iShares MSCI Japan Index Fund
EWJE,iShares MSCI Japan Equal Weighted ETF
EWJV,iShares MSCI Japan Value ETF
EWK,iShares Inc iShares MSCI Belgium ETF
EWL,iShares Inc iShares MSCI Switzerland ETF
EWM,iShares MSCI Malaysia Index Fund
EWMC,Invesco S&P MidCap 400 Equal Weight ETF
EWN,iShares MSCI Netherlands Index Fund
EWO,iShares Inc iShares MSCI Austria ETF
EWP,iShares Inc iShares MSCI Spain ETF
EWQ,iShares MSCI France Index Fund
EWRE,Invesco S&P 500 Equal Weight Real Estate ETF
EWS,iShares Inc iShares MSCI Singapore ETF
EWSC,Invesco S&P SmallCap 600 Equal Weight ETF
EWT,iShares Inc iShares MSCI Taiwan ETF
EWU,iShares MSCI United Kingdom ETF
EWUS,Ishares MSCI United Kingdom Small Cap ETF
EWV,ProShares UltraShort MSCI Japan
EWW,iShares Inc iShares MSCI Mexico ETF
EWX,SPDR S&P Emerging Markets Small Cap ETF
EWY,iShares Inc iShares MSCI South Korea ETF
EWZ,iShares Inc iShares MSCI Brazil ETF
EWZS,iShares MSCI Brazil Small
EXAS,Exact Sciences Corporation 
EXC,Exelon Corporation Common Stock
EXD,Eaton Vance Tax
EXEL,"Exelixis, Inc. "
EXFO,EXFO Inc 
EXG,Eaton Vance Tax
EXI,iShares Global Industrials ETF
EXIV,VelocityShares 1x Daily Inverse VSTOXX Futures ETN
EXK,Endeavour Silver Corporation Ordinary Shares (Canada)
EXLS,"ExlService Holdings, Inc. "
EXP,Eagle Materials Inc Common Stock
EXPD,"Expeditors International of Washington, Inc. "
EXPE,"Expedia Group, Inc. "
EXPI,"eXp World Holdings, Inc. "
EXPO,"Exponent, Inc. "
EXPR,"Express, Inc. Common Stock"
EXR,Extra Space Storage Inc Common Stock
EXT,WisdomTree U.S. Total Earnings Fund
EXTN,Exterran Corporation Common Stock
EXTR,"Extreme Networks, Inc. "
EYE,"National Vision Holdings, Inc. "
EYEG,"Eyegate Pharmaceuticals, Inc. "
EYEGW,"Eyegate Pharmaceuticals, Inc. "
EYEN,"Eyenovia, Inc. "
EYES,"Second Sight Medical Products, Inc. "
EYESW,"Second Sight Medical Products, Inc. "
EYLD,Cambria ETF Trust Cambria Emerging Shareholder Yield ETF
EYPT,"EyePoint Pharmaceuticals, Inc. "
EZA,iShares MSCI South Africa Index Fund
EZJ,ProShares Ultra MSCI Japan
EZM,WisdomTree U.S. MidCap Earnings Fund
EZPW,"EZCORP, Inc. "
EZT,"Entergy Texas Inc First Mortgage Bonds 5.625% Series due June 1, 2064"
EZU,iShares MSCI Eurozone ETF
F,Ford Motor Company Common Stock
FAAR,First Trust Alternative Absolute Return Strategy ETF
FAB,First Trust Multi Cap Value AlphaDEX Fund
FAD,First Trust Multi Cap Growth AlphaDEX Fund
FAF,First American Corporation (New) Common Stock
FALN,iShares Fallen Angels USD Bond ETF
FAM,First Trust/Aberdeen Global Opportunity Income Fund First Trust/Aberdeen Global Opportunity Income Fund Common Shares of Beneficial Interest
FAMI,"Farmmi, INC. "
FAN,First Trust Global Wind Energy ETF
FANG,"Diamondback Energy, Inc. "
FANH,Fanhua Inc. 
FARM,Farmer Brothers Company 
FARO,"FARO Technologies, Inc. "
FAS,Direxion Financial Bull 3X Shares
FAST,Fastenal Company 
FAT,FAT Brands Inc. 
FATE,"Fate Therapeutics, Inc. "
FAUS,First Trust Australia AlphaDex fund
FAX,Aberdeen Asia
FAZ,Direxion Financial Bear 3X Shares
FB,"Facebook, Inc. "
FBC,"Flagstar Bancorp, Inc. Common Stock"
FBGX,UBS AG FI Enhanced Large Cap Growth ETN
FBHS,"Fortune Brands Home & Security, Inc. Common Stock"
FBIO,"Fortress Biotech, Inc. "
FBIOP,"Fortress Biotech, Inc. "
FBIZ,"First Business Financial Services, Inc. "
FBK,FB Financial Corporation Common Stock
FBM,"Foundation Building Materials, Inc. Common Stock"
FBMS,"The First Bancshares, Inc. "
FBNC,First Bancorp 
FBND,Fidelity Total Bond ETF
FBP,First BanCorp. New Common Stock
FBSS,"Fauquier Bankshares, Inc. "
FBT,First Trust Amex Biotech Index Fund
FBZ,First Trust Brazil AlphaDEX Fund
FC,Franklin Covey Company Common Stock
FCA,First Trust China AlphaDEX Fund
FCAL,First Trust California Municipal High income ETF
FCAN,First Trust Canada AlphaDEX Fund
FCAP,"First Capital, Inc. "
FCAU,Fiat Chrysler Automobiles N.V. Common Shares
FCBC,"First Community Bankshares, Inc. "
FCBP,First Choice Bancorp 
FCCO,First Community Corporation 
FCCY,1st Constitution Bancorp (NJ) 
FCEF,First Trust CEF Income Opportunity ETF
FCEL,"FuelCell Energy, Inc. "
FCF,First Commonwealth Financial Corporation Common Stock
FCFS,"FirstCash, Inc. "
FCG,First Trust Natural Gas ETF
FCN,"FTI Consulting, Inc. Common Stock"
FCNCA,"First Citizens BancShares, Inc. "
FCO,"Aberdeen Global Income Fund, Inc. Common Stock"
FCOM,Fidelity MSCI Communication Services Index ETF
FCOR,Fidelity Corporate Bond ETF
FCPT,"Four Corners Property Trust, Inc. Common Stock"
FCSC,Fibrocell Science Inc. 
FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest
FCTR,First Trust Lunt U.S. Factor Rotation ETF
FCVT,First Trust SSI Strategic Convertible Securities ETF
FCX,Freeport
FDBC,"Fidelity D & D Bancorp, Inc. "
FDC,First Data Corporation Class A Common Stock
FDD,First Trust Dow Jones STOXX Select Dividend 30 Index Fund
FDEF,First Defiance Financial Corp. 
FDEM,Fidelity Targeted Emerging Markets Factor ETF
FDEU,First Trust Dynamic Europe Equity Income Fund Common Shares of Beneficial Interest
FDEV,Fidelity Targeted International Factor ETF
FDHY,Fidelity High Yield Factor ETF
FDIS,Fidelity MSCI Consumer Discretionary Index ETF
FDIV,First Trust Strategic Income ETF
FDL,First Trust Morningstar ETF
FDLO,Fidelity Low Volatility Factor ETF
FDM,First Trust DJ Select MicroCap ETF
FDMO,Fidelity Momentum Factor ETF
FDN,First Trust DJ Internet Index Fund
FDNI,First Trust Dow Jones International Internet ETF
FDP,"Fresh Del Monte Produce, Inc. Common Stock"
FDRR,Fidelity Dividend ETF for Rising Rates
FDS,FactSet Research Systems Inc. Common Stock
FDT,First Trust Developed Markets Ex
FDTS,First Trust Developed Markets ex
FDUS,Fidus Investment Corporation 
FDUSL,Fidus Investment Corporation 
FDUSZ,Fidus Investment Corporation 
FDVV,Fidelity High Dividend ETF
FDX,FedEx Corporation Common Stock
FE,FirstEnergy Corp. Common Stock
FEDU,"Four Seasons Education (Cayman) Inc. American Depositary Shares, each two ADSs representing one ordinary share"
FEI,First Trust MLP and Energy Income Fund Common Shares of Beneficial Interest
FEIM,"Frequency Electronics, Inc. "
FELE,"Franklin Electric Co., Inc. "
FELP,Foresight Energy LP Common Units representing Limited Partner Interests
FEM,First Trust Emerging Markets AlphaDEX Fund
FEMB,First Trust Emerging Markets Local Currency Bond ETF
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund
FEN,First Trust Energy Income and Growth Fund
FENC,Fennec Pharmaceuticals Inc. 
FENG,"Phoenix New Media Limited American Depositary Shares, each representing 8 Class A ordinary shares."
FENY,Fidelity MSCI Energy Index ETF
FEO,First Trust/Aberdeen Emerging Opportunity Fund Common Shares of Beneficial Interest
FEP,First Trust Europe AlphaDEX Fund
FET,"Forum Energy Technologies, Inc. Common Stock"
FEU,SPDR DJ STOXX 50 Etf
FEUL,Credit Suisse FI Enhanced Europe 50 ETNs
FEUZ,First Trust Eurozone AlphaDEX ETF
FEX,First Trust Large Cap Core AlphaDEX Fund
FEYE,"FireEye, Inc. "
FEZ,SPDR DJ Euro STOXX 50 Etf
FF,FutureFuel Corp.  Common shares
FFA,First Trust Enhanced Equity Income Fund
FFBC,First Financial Bancorp. 
FFBW,"FFBW, Inc. "
FFC,Flaherty & Crumrine Preferred Securities Income Fund Incorporated
FFEU,Barclays ETN  FI Enhanced Europe 50 Exchange Traded Notes Series C
FFG,"FBL Financial Group, Inc. Common Stock"
FFHG,Formula Folios Hedged Growth ETF 
FFHL,"Fuwei Films (Holdings) Co., Ltd. "
FFIC,Flushing Financial Corporation 
FFIN,"First Financial Bankshares, Inc. "
FFIU,Fieldstone UVA Unconstrained Medium
FFIV,"F5 Networks, Inc. "
FFNW,"First Financial Northwest, Inc. "
FFR,First Trust FTSE EPRA/NAREIT Global Real Estate Index Fund
FFSG,FormulaFolios Smart Growth ETF
FFTG,FormulaFolios Tactical Growth ETF
FFTI,FormulaFolios Tactical Income ETF
FFTY,Innovator IBD 50 ETF
FFWM,First Foundation Inc. 
FG,FGL Holdings Ordinary Share
FG.W,FGL Holdings Warrants
FGB,First Trust Specialty Finance and Financial Opportunities Fund
FGBI,"First Guaranty Bancshares, Inc. "
FGD,First Trust DJ Global Select Dividend
FGEN,"FibroGen, Inc "
FGM,First Trust Germany AlphaDEX Fund
FGP,"Ferrellgas Partners, L.P. Common Stock"
FHB,"First Hawaiian, Inc. "
FHK,First Trust Hong Kong AlphaDEX Fund
FHL,Futu Holdings Limited 
FHLC,Fidelity MSCI Health Care Index ETF
FHN,First Horizon National Corporation Common Stock
FHN$A,First Horizon National Corporation Depositary Shares
FI,Frank's International N.V. Common Stock
FIBK,"First Interstate BancSystem, Inc. "
FIBR,iShares Edge U.S. Fixed Income Balanced Risk ETF
FICO,Fair Isaac Corproation Common Stock
FID,First Trust S&P International Dividend Aristocrats ETF
FIDI,Fidelity International High Dividend ETF
FIDU,Fidelity MSCI Industrials Index ETF
FIEE,"UBS AG FI Enhanced Europe 50 ETN due February 12, 2026"
FIEG,FI Enhanced Gloabl High Yield ETN
FIF,First Trust Energy Infrastructure Fund Common Shares of Beneficial Interest
FIHD,"UBS AG UBS AG FI Enhanced Global High Yield ETN due March 3, 2026"
FII,"Federated Investors, Inc. Common Stock"
FILL,iShares MSCI Global Energy Producers Fund
FINU,ProShares UltraPro Financial Select Sector
FINX,Global X FinTech ETF
FINZ,ProShares UltraPro Short Financial Select Sector
FIS,"Fidelity National Information Services, Inc. Common Stock"
FISI,"Financial Institutions, Inc. "
FISK,"Empire State Realty OP, L.P. Series 250 Operating Partnership Units Representing Limited Partnership Interests"
FISV,"Fiserv, Inc. "
FIT,"Fitbit, Inc. Class A Common Stock"
FITB,Fifth Third Bancorp 
FITBI,Fifth Third Bancorp 
FIV,First Trust Senior Floating Rate 2022 Target Term Fund Common Shares of Beneficial Interest
FIVA,Fidelity International Value Factor ETF
FIVE,"Five Below, Inc. "
FIVG,Defiance Next Gen Connectivity ETF
FIVN,"Five9, Inc. "
FIW,First Trust Water ETF
FIX,"Comfort Systems USA, Inc. Common Stock"
FIXD,First Trust TCW Opportunistic Fixed Income ETF
FIXX,"Homology Medicines, Inc. "
FIYY,Barclays ETN  FI Enhanced Global High Yield Exchange Traded Notes Series B
FIZZ,National Beverage Corp. 
FJP,First Trust Japan AlphaDEX Fund
FKO,First Trust South Korea AlphaDEX Fund
FKU,First Trust United Kingdom AlphaDEX Fund
FL,"Foot Locker, Inc."
FLAG,Exchange Traded Concepts Trust FLAG
FLAT,Barclays PLC 
FLAU,Franklin FTSE Australia ETF
FLAX,Franklin FTSE Asia ex Japan ETF
FLBL,Franklin Liberty Senior Loan ETF
FLBR,Franklin FTSE Brazil ETF
FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock
FLCA,Franklin FTSE Canada ETF
FLCH,Franklin FTSE China ETF
FLCO,Franklin Liberty Investment Grade Corporate ETF
FLDM,Fluidigm Corporation 
FLDR,Fidelity Low Duration Bond Factor ETF
FLEE,Franklin FTSE Europe ETF
FLEH,Franklin FTSE Europe Hedged ETF
FLEU,Barclays ETN  FI Enhanced Europe 50 ETN Series B
FLEX,Flex Ltd. 
FLF,"Federal Life Group, Inc. "
FLFR,Franklin FTSE France ETF
FLGB,Franklin FTSE United Kingdom ETF
FLGE,Credit Suisse FI Large Cap Growth Enhanced ETN
FLGR,Franklin FTSE Germany ETF
FLGT,"Fulgent Genetics, Inc. "
FLHK,Franklin FTSE Hong Kong ETF
FLHY,Franklin Liberty High Yield Corporate ETF 
FLIA,Franklin Liberty International Aggregate Bond ETF 
FLIC,The First of Long Island Corporation 
FLIN,Franklin FTSE India ETF
FLIO,Franklin Liberty International Opportunities ETF
FLIR,"FLIR Systems, Inc. "
FLIY,Franklin FTSE Italy ETF
FLJH,Franklin FTSE Japan Hedged ETF
FLJP,Franklin FTSE Japan ETF
FLKR,Franklin FTSE South Korea ETF
FLKS,"Flex Pharma, Inc. "
FLL,"Full House Resorts, Inc. "
FLLA,Franklin FTSE Latin America ETF
FLLV,Franklin Liberty U.S. Low Volatility ETF
FLM,First Trust Global Engineering and Construction ETF
FLMB,Franklin Templeton ETF Trust Franklin Liberty Municipal Bond ETF
FLMI,Franklin Templeton ETF Trust Franklin Liberty Intermediate Municipal Opportunities ETF
FLMN,Falcon Minerals Corporation 
FLMNW,Falcon Minerals Corporation 
FLMX,Franklin FTSE Mexico ETF
FLN,First Trust Latin America AlphaDEX Fund
FLNT,"Fluent, Inc. "
FLO,"Flowers Foods, Inc. Common Stock"
FLOT,iShares Floating Rate Bond ETF
FLOW,"SPX FLOW, Inc. Common Stock"
FLQD,Franklin LibertyQ Global Dividend ETF
FLQE,Franklin LibertyQ Emerging Markets ETF
FLQG,Franklin LibertyQ Global Equity ETF
FLQH,Franklin LibertyQ International Equity Hedged ETF
FLQL,Franklin LibertyQ U.S. Equity ETF
FLQM,Franklin LibertyQ U.S. Mid Cap Equity ETF
FLQS,Franklin LibertyQ U.S. Small Cap Equity ETF
FLR,Fluor Corporation Common Stock
FLRN,SPDR Bloomberg Barclays Investment Grade Floating Rate ETF
FLRT,AdvisorShares Pacific Asset Enhanced Floating Rate ETF
FLRU,Franklin FTSE Russia ETF
FLS,Flowserve Corporation Common Stock
FLSA,Franklin FTSE Saudi Arabia ETF
FLSW,Franklin FTSE Switzerland ETF
FLT,"FleetCor Technologies, Inc. Common Stock"
FLTB,Fidelity Limited Term Bond ETF
FLTR,VanEck Vectors Investment Grade Floating Rate ETF
FLTW,Franklin FTSE Taiwan ETF
FLWS,1
FLXN,"Flexion Therapeutics, Inc. "
FLXS,"Flexsteel Industries, Inc. "
FLY,Fly Leasing Limited
FLZA,Franklin FTSE South Africa ETF
FM,iShares MSCI Frontier 100 Fund
FMAO,"Farmers & Merchants Bancorp, Inc. "
FMAT,Fidelity MSCI Materials Index ETF
FMB,First Trust Managed Municipal ETF
FMBH,First Mid
FMBI,"First Midwest Bancorp, Inc. "
FMC,FMC Corporation Common Stock
FMCI,Forum Merger II Corporation 
FMCIU,Forum Merger II Corporation 
FMCIW,Forum Merger II Corporation 
FMF,First Trust Morningstar Managed Futures Strategy Fund
FMHI,First Trust Municipal High Income ETF
FMK,First Trust Mega Cap AlphaDEX Fund
FMN,Federated Premier Municipal Income Fund Federated Premier Municipal Income Fund
FMNB,Farmers National Banc Corp. 
FMO,Fiduciary/Claymore Energy Infrastructure Fund Common Shares of Beneficial Interest
FMS,Fresenius Medical Care AG Common Stock
FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock
FMY,First Trust Motgage Income Fund Common Shares of Beneficial Interest
FN,Fabrinet Ordinary Shares
FNB,F.N.B. Corporation Common Stock
FNB$E,"F.N.B. Corporation Depositary Shares, each representing a 1/40th interest in a share of Fixed"
FNCB,FNCB Bancorp Inc. 
FNCL,Fidelity MSCI Financials Index ETF
FND,"Floor & Decor Holdings, Inc. Common Stock"
FNDA,Schwab Fundamental U.S. Small Company Index ETF
FNDB,Schwab Fundamental U.S. Broad Market Index ETF
FNDC,Schwab Fundamental International Small Company Index ETF
FNDE,Schwab Fundamental Emerging Markets Large Company Index ETF
FNDF,Schwab Fundamental International Large Company Index ETF
FNDX,Schwab Fundamental U.S. Large Company Index ETF
FNF,"FNF Group of Fidelity National Financial, Inc. Common Stock"
FNG,AdvisorShares New Tech and Media ETF
FNGD,MicroSectors FANG  Index 
FNGO,"MicroSectors FANG  Index 2X Leveraged ETNs due January 8, 2038"
FNGU,"MicroSectors FANG  Index 3X Leveraged ETNs due January 8, 2038"
FNGZ,MicroSectors FANG  Index 
FNHC,FedNat Holding Company 
FNI,First Trust Chindia ETF
FNJN,"Finjan Holdings, Inc. "
FNK,First Trust Mid Cap Value AlphaDEX Fund
FNKO,"Funko, Inc. "
FNLC,"First Bancorp, Inc (ME) "
FNSR,Finisar Corporation 
FNV,Franco
FNWB,First Northwest Bancorp 
FNX,First Trust Mid Cap Core AlphaDEX Fund
FNY,First Trust Mid Cap Growth AlphaDEX Fund
FOANC,Gabelli NextShares Trust 
