Symbol,Company Name
SLAB,"Silicon Laboratories, Inc. "
SLB,Schlumberger N.V. Common Stock
SLCA,"U.S. Silica Holdings, Inc. Common Stock"
SLCT,"Select Bancorp, Inc. "
SLDB,Solid Biosciences Inc. 
SLF,Sun Life Financial Inc. Common Stock
SLG,SL Green Realty Corp Common Stock
SLG$I,SL Green Realty Corporation Preferred Series I
SLGG,"Super League Gaming, Inc. "
SLGL,Sol
SLGN,Silgan Holdings Inc. 
SLIM,The Obesity ETF
SLM,SLM Corporation 
SLMBP,SLM Corporation 
SLNO,"Soleno Therapeutics, Inc. "
SLNOW,"Soleno Therapeutics, Inc. "
SLP,"Simulations Plus, Inc. "
SLQD,iShares 0
SLRC,Solar Capital Ltd. 
SLS,"SELLAS Life Sciences Group, Inc.  "
SLT,Salt High truBeta US Market ETF
SLTB,Scorpio Bulkers Inc. 7.50% Senior Notes due 2019
SLV,iShares Silver Trust
SLVO,Credit Suisse AG 
SLVP,iShares MSCI Global Silver Miners Fund
SLX,VanEck Vectors Steel ETF 
SLY,SPDR S&P 600 Small Cap ETF (based on S&P SmallCap 600 Index 
SLYG,SPDR S&P 600 Small Cap Growth ETF (based on S&P SmallCap 600 Growth Index 
SLYV,SPDR S&P 600 Small Cap Value ETF (based on S&P SmallCap Value Index
SM,SM Energy Company Common Stock
SMAR,Smartsheet Inc. Class A Common Stock
SMB,VanEck Vectors AMT
SMBC,"Southern Missouri Bancorp, Inc. "
SMBK,"SmartFinancial, Inc. "
SMCP,AlphaMark Actively Managed Small Cap ETF
SMDD,UltraPro Short MidCap400
SMDV,ProShares Russell 2000 Dividend Growers ETF
SMED,Sharps Compliance Corp. 
SMEZ,SPDR EURO STOXX Small Cap ETF
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan)
SMG,Scotts Miracle
SMH,VanEck Vectors Semiconductor ETF
SMHB,ETRACS Monthly Pay 2x Leveraged Small Cap High Dividend ETN Series B
SMHD,"ETRACS Monthly Pay 2xLeveraged US Small Cap High Dividend ETN due February 6, 2045"
SMHI,SEACOR Marine Holdings Inc. Common Stock 
SMI,Semiconductor  Manufacturing International Corporation ADR
SMIN,Ishares MSCI India Small Cap ETF
SMIT,"Schmitt Industries, Inc. "
SMLF,iShares Edge MSCI Multifactor USA Small
SMLL,Direxion Daily Small Cap Bull 2X Shares
SMLP,"Summit Midstream Partners, LP Common Units Representing Limited Partner Interests"
SMLV,SPDR SSGA US Small Cap Low Volatility Index ETF
SMM,Salient Midstream Common Shares of Beneficial Interest
SMMD,iShares Trust iShares Russell 2500 ETF
SMMF,"Summit Financial Group, Inc. "
SMMT,Summit Therapeutics plc 
SMMU,Short Term Municipal Bond Active Exchange
SMMV,iShares Trust ETF
SMN,ProShares UltraShort Basic Materials
SMP,"Standard Motor Products, Inc. Common Stock"
SMPL,The Simply Good Foods Company 
SMRT,"Stein Mart, Inc. "
SMSI,"Smith Micro Software, Inc. "
SMTA,Spirit MTA REIT Common Shares of Beneficial Interest 
SMTC,Semtech Corporation 
SMTS,Sierra Metals Inc. Common Stock
SMTX,SMTC Corporation 
SNA,Snap
SNAP,Snap Inc. Class A Common Stock
SNBR,Sleep Number Corporation 
SNCR,"Synchronoss Technologies, Inc. "
SND,"Smart Sand, Inc. "
SNDE,Sundance Energy Australia Limited 
SNDR,"Schneider National, Inc. Common Stock"
SNDX,"Syndax Pharmaceuticals, Inc. "
SNE,Sony Corporation Common Stock
SNES,"SenesTech, Inc. "
SNFCA,Security National Financial Corporation 
SNGX,"Soligenix, Inc. "
SNGXW,"Soligenix, Inc. "
SNH,Senior Housing Properties Trust 
SNHNI,Senior Housing Properties Trust 
SNHNL,Senior Housing Properties Trust 
SNHY,Sun Hydraulics Corporation 
SNLN,Highland/iBoxx Senior Loan ETF
SNMP,Sanchez Midstream Partners LP Common Stock
SNN,"Smith & Nephew SNATS, Inc. Common Stock"
SNNA,"Sienna Biopharmaceuticals, Inc. "
SNOA,"Sonoma Pharmaceuticals, Inc. "
SNOAW,"Sonoma Pharmaceuticals, Inc. "
SNP,China Petroleum & Chemical Corporation Common Stock
SNPS,"Synopsys, Inc. "
SNR,New Senior Investment Group Inc. Common Stock
SNSR,Global X Internet of Things ETF
SNSS,"Sunesis Pharmaceuticals, Inc. "
SNV,Synovus Financial Corp. Common Stock
SNV$D,Synovus Financial Corp. Fixed
SNX,Synnex Corporation Common Stock
SNY,Sanofi 
SO,Southern Company (The) Common Stock
SOCL,Global X Social Media ETF
SOGO,"Sogou Inc. American Depositary Shares, each representing one Class A Ordinary Share"
SOHO,Sotherly Hotels Inc. 
SOHOB,Sotherly Hotels Inc. 
SOHOK,Sotherly Hotels LP 
SOHOO,Sotherly Hotels Inc. 
SOHU,Sohu.com Limited  
SOI,"Solaris Oilfield Infrastructure, Inc. Class A Common Stock"
SOIL,Global X Fertilizers/Potash ETF
SOJA,"Southern Company (The) Series 2015A 6.25% Junior Subordinated Notes due October 15, 2075"
SOJB,"Southern Company (The) Series 2016A 5.25% Junior Subordinated Notes due October 1, 2076"
SOJC,"Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077"
SOL,Renesola Ltd. American Depsitary Shares (Each representing 10 shares)
SOLO,Electrameccanica Vehicles Corp. Ltd. 
SOLOW,Electrameccanica Vehicles Corp. Ltd. 
SOLY,"Soliton, Inc. "
SON,Sonoco Products Company Common Stock
SONA,"Southern National Bancorp of Virginia, Inc. "
SONO,"Sonos, Inc. "
SOR,"Source Capital, Inc. Common Stock"
SORL,"SORL Auto Parts, Inc. "
SOVB,Cambria Sovereign Bond ETF
SOXL,Direxion Daily Semiconductor Bull 3x Shares
SOXS,Direxion Daily Semiconductor Bear 3x Shares
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund
SOYB,Teucrium Soybean Fund ETV
SP,SP Plus Corporation 
SPAB,SPDR Portfolio Aggregate Bond ETF
SPAQ,Spartan Energy Acquisition Corp Class A Common Stock
