Symbol,Company Name
SCC,ProShares UltraShort Consumer Services
SCCO,Southern Copper Corporation Common Stock
SCD,LMP Capital and Income Fund Inc. Common Stock
SCE$B,Southern California Edison Company 4.08% Preferred Stock
SCE$C,Southern California Edison Company 4.24% Preferred Stock
SCE$D,Southern California Edison Company 4.32% Preferred Stock
SCE$E,Southern California Edison Company 4.78% Preferred Stock
SCE$G,SCE Trust II Trust Preferred Securities
SCE$H,SCE Trust III Fixed/Floating Rate Trust Preference Securities
SCE$J,Southern California Edison Company 5.375% Fixed
SCE$K,Southern California Edison Company 5.45% Fixed
SCE$L,SCE TRUST VI
SCHA,Schwab U.S. Small
SCHB,Schwab U.S. Broad Market ETF
SCHC,Schwab International Small
SCHD,Schwab US Dividend Equity ETF
SCHE,Schwab Emerging Markets Equity ETF
SCHF,Schwab International Equity ETF
SCHG,Schwab U.S. Large
SCHH,Schwab U.S. REIT ETF
SCHK,Schwab 1000 Index ETF
SCHL,Scholastic Corporation 
SCHM,Schwab U.S. Mid Cap ETF
SCHN,"Schnitzer Steel Industries, Inc. "
SCHO,Schwab Short
SCHP,Schwab U.S. TIPs ETF
SCHR,Schwab Intermediate
SCHV,Schwab U.S. Large
SCHW,Charles Schwab Corporation (The) Common Stock
SCHW$C,The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 6% Non
SCHW$D,The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non
SCHX,Schwab U.S. Large
SCHZ,Schwab US Aggregate Bond ETF
SCI,Service Corporation International Common Stock
SCID,Global X Scientific Beta Europe ETF
SCIF,VanEck Vectors India Small
SCIJ,Global X Scientific Beta Japan ETF
SCIN,Columbia India Small Cap ETF
SCIU,Global X Scientific Beta US ETF
SCIX,Global X Scientific Beta Asia ex
SCJ,iShares MSCI Japan Sm Cap
SCKT,"Socket Mobile, Inc. "
SCL,Stepan Company Common Stock
SCM,Stellus Capital Investment Corporation Common Stock
SCO,ProShares UltraShort Bloomberg Crude Oil
SCOM,ProShares UltraPro Short Communication Services Select Sector
SCON,Superconductor Technologies Inc. 
SCOR,"comScore, Inc. "
SCPH,scPharmaceuticals Inc. 
SCS,Steelcase Inc. Common Stock
SCSC,"ScanSource, Inc. "
SCTO,Global X JPMorgan US Sector Rotator Index ETF
SCVL,"Shoe Carnival, Inc. "
SCWX,SecureWorks Corp. 
SCX,L.S. Starrett Company (The) Common Stock
SCYX,"SCYNEXIS, Inc. "
SCZ,iShares MSCI EAFE Small
SD,"SandRidge Energy, Inc. Common Stock"
SDAG,IQ Short Duration Enhanced Core Bond U.S. ETF
SDCI,USCF SummerHaven Dynamic Commodity Strategy No K
SDD,ProShares UltraShort SmallCap600
SDEM,Global X MSCI SuperDividend Emerging Markets ETF
SDG,iShares MSCI Global Impact ETF
SDGA,Impact Shares Sustainable Development Goals Global Equity ETF
SDI,Standard Diversified Inc. Class A Common Stock
SDIV,Global X SuperDividend ETF
SDLP,Seadrill Partners LLC Common Units Representing Limited Liability Company Interests
SDOG,ALPS Sector Dividend Dogs ETF
SDOW,UltraPro Short Dow30
SDP,ProShares UltraShort Utilities
SDPI,"Superior Drilling Products, Inc. Common Stock"
SDR,SandRidge Mississippian Trust II Common Units representing Beneficial Interests
SDRL,Seadrill Limited Common Stock
SDS,ProShares UltraShort S&P500
SDT,SandRidge Mississippian Trust I Common Units of Beneficial Interest
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF
SDY,SPDR S&P Dividend ETF
SDYL,ETRACS Monthly Pay 2xLeveraged S&P Dividend ETN
SE,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share"
SEA,Invesco Shipping ETF
SEAC,"SeaChange International, Inc. "
SEAS,"SeaWorld Entertainment, Inc. Common Stock"
SEB,Seaboard Corporation Common Stock
SECO,Secoo Holding Limited 
SECT,Northern Lights Fund Trust IV Main Sector Rotation ETF
SEDG,"SolarEdge Technologies, Inc. "
SEE,Sealed Air Corporation Common Stock
SEED,Origin Agritech Limited 
SEEL,"Seelos Therapeutics, Inc. "
SEF,ProShares Short Financials
SEIC,SEI Investments Company 
SELB,"Selecta Biosciences, Inc. "
SELF,"Global Self Storage, Inc. "
SEM,Select Medical Holdings Corporation Common Stock
SEMG,Semgroup Corporation Class A Common Stock
SENEA,Seneca Foods Corp. 
SENEB,Seneca Foods Corp. 
SENS,"Senseonics Holdings, Inc. Common Stock"
SERV,"ServiceMaster Global Holdings, Inc. Common Stock"
SES,"Synthesis Energy Systems, Inc. "
SESN,"Sesen Bio, Inc. "
SF,Stifel Financial Corporation Common Stock
SF$A,"Stifel Financial Corporation Depositary Shares, each representing a 1/1000th interest in a share of 6.25% Non"
SF$B,"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th  Interest in a Share of 6.25% Non"
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047
SFBC,"Sound Financial Bancorp, Inc. "
SFBS,"ServisFirst Bancshares, Inc. "
SFE,"Safeguard Scientifics, Inc. New Common Stock"
SFET,Safe
SFHY,WisdomTree Fundamental U.S. Short
SFIG,WisdomTree Fundamental U.S. Short
SFIX,"Stitch Fix, Inc. "
SFL,Ship Finance International Limited
SFLY,"Shutterfly, Inc. "
SFM,"Sprouts Farmers Market, Inc. "
SFNC,Simmons First National Corporation 
SFS,"Smart & Final Stores, Inc. Common Stock"
SFST,"Southern First Bancshares, Inc. "
SFUN,"Fang Holdings Limited American Depositary Shares (Each representing Four Class A Ordinary Shares, HK$1.00 par value)"
SG,"Sirius International Insurance Group, Ltd. "
SGA,"Saga Communications, Inc. "
SGB,Southwest Georgia Financial Corporation Common Stock
SGBX,"SG Blocks, Inc. "
SGC,"Superior Group of Companies, Inc. "
SGDJ,ALPS ETF Trust Sprott Junior Gold Miners ETF
SGDM,Sprott Gold Miners ETF
SGEN,"Seattle Genetics, Inc. "
SGG,iPathA Series B Bloomberg Sugar Subindex Total Return ETN
SGH,"SMART Global Holdings, Inc. "
SGLB,"Sigma Labs, Inc. "
SGLBW,"Sigma Labs, Inc. "
SGMA,"SigmaTron International, Inc. "
SGMO,"Sangamo Therapeutics, Inc. "
SGMS,Scientific Games Corp 
SGOC,"SGOCO Group, Ltd "
SGOL,Aberdeen Standard Physical Swiss Gold Shares ETF
SGRP,"SPAR Group, Inc. "
SGRY,"Surgery Partners, Inc. "
SGU,Star Group L.P. Common Stock
SGZA,"Selective Insurance Group, Inc. 5.875% Senior Notes due 2043"
SH,ProShares Short S&P500
SHAG,WisdomTree Yield Enhanced U.S. Short
SHAK,"Shake Shack, Inc. Class A Common Stock"
SHBI,Shore Bancshares Inc 
SHE,SPDR Series Trust SPDR SSGA Gender Diversity Index ETF
SHEN,Shenandoah Telecommunications Co 
SHG,Shinhan Financial Group Co Ltd American Depositary Shares
