Symbol,Company Name
MS$I,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum)
MS$K,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of Fixed"
MSA,MSA Safety Incorporated Common Stock
MSB,Mesabi Trust Common Stock
MSBF,MSB Financial Corp. 
MSBI,"Midland States Bancorp, Inc. "
MSC,"Studio City International Holdings Limited American depositary shares, each representing four  Class A ordinary shares"
MSCI,MSCI Inc Common Stock
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc. Common Stock"
MSEX,Middlesex Water Company 
MSFT,Microsoft Corporation 
MSG,The Madison Square Garden Company Class A Common Stock (New)
MSGN,MSG Networks Inc. Common Stock
MSI,"Motorola Solutions, Inc. Common Stock"
MSL,MidSouth Bancorp Common Stock
MSM,"MSC Industrial Direct Company, Inc. Common Stock"
MSN,Emerson Radio Corporation Common Stock
MSON,"MISONIX, Inc. "
MSTR,MicroStrategy Incorporated 
MSUS,LHA Market State U.S. Tactical ETF 
MSVB,Mid
MT,Arcelor Mittal NY Registry Shares NEW
MTB,M&T Bank Corporation Common Stock
MTB$,"M&T Bank Corporation Fixed Rate Cumulative Perpetual Preferred Stock, Series A"
MTB$C,"M&T Bank Corporation Fixed Rate Cumulative Perpetual Preferred Stock, Series C"
MTBC,"MTBC, Inc. "
MTBCP,"MTBC, Inc. "
MTC,"MMTec, Inc. "
MTCH,"Match Group, Inc. "
MTD,Mettler
MTDR,Matador Resources Company Common Stock
MTEC,MTech Acquisition Corp. 
MTECU,MTech Acquisition Corp. 
MTECW,MTech Acquisition Corp. 
MTEM,"Molecular Templates, Inc. "
MTEX,"Mannatech, Incorporated "
MTFB,Motif Bio plc 
MTFBW,Motif Bio plc 
MTG,MGIC Investment Corporation Common Stock
MTH,Meritage Homes Corporation Common Stock
MTL,Mechel PAO American Depositary Shares (Each rep. 1 common shares)
MTL$,Mechel PAO American Depositary Shares (each representing one
MTLS,Materialise NV 
MTN,"Vail Resorts, Inc. Common Stock"
MTNB,"Matinas Biopharma Holdings, Inc. Common Stock"
MTOR,"Meritor, Inc. Common Stock"
MTP,Midatech Pharma PLC 
MTR,Mesa Royalty Trust Common Stock
MTRN,Materion Corporation
MTRX,Matrix Service Company 
MTSC,MTS Systems Corporation 
MTSI,"MACOM Technology Solutions Holdings, Inc. "
MTSL,MER Telemanagement Solutions Ltd. 
MTT,Western Asset Municipal Defined Opportunity Trust Inc Common Stock
MTUM,iShares Edge MSCI USA Momentum Factor ETF
MTW,"Manitowoc Company, Inc. (The) Common Stock"
MTX,Minerals Technologies Inc. Common Stock
MTZ,"MasTec, Inc. Common Stock"
MU,"Micron Technology, Inc. "
MUA,"Blackrock MuniAssets Fund, Inc Common Stock"
MUB,iShares National Muni Bond ETF
MUC,"Blackrock MuniHoldings California Quality Fund, Inc.  Common Stock"
MUDS,Mudrick Capital Acquisition Corporation 
MUDSU,Mudrick Capital Acquisition Corporation 
MUDSW,Mudrick Capital Acquisition Corporation 
MUE,"Blackrock MuniHoldings Quality Fund II, Inc. Common Stock"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock"
MUH,"Blackrock MuniHoldings Fund II, Inc. Common Stock"
MUI,Blackrock Muni Intermediate Duration Fund Inc Common Stock
MUJ,"Blackrock MuniHoldings New Jersey Quality Fund, Inc. Common Stock"
MUNI,PIMCO Intermediate Municipal Bond Active Exchange
MUR,Murphy Oil Corporation Common Stock
MUS,"Blackrock MuniHoldings Quality Fund, Inc Common Stock"
MUSA,Murphy USA Inc. Common Stock
MUST,Columbia Multi
MUTE,Direxion Daily Communication Services Index Bear 3X Shares
MUX,McEwen Mining Inc. Common Stock
MVBF,MVB Financial Corp. 
MVC,"MVC Capital, Inc. Common Stock"
MVCD,"MVC Capital, Inc. 6.25% Senior Notes due 2022"
MVF,"Blackrock MuniVest Fund, Inc. Common Stock"
MVIN,Natixis ETF Trust ETF
MVIS,"MicroVision, Inc. "
MVO,MV Oil Trust Units of Beneficial Interests
MVT,"Blackrock MuniVest Fund II, Inc.  Common Stock"
MVV,ProShares Ultra MidCap400
MWA,MUELLER WATER PRODUCTS Common Stock
MX,"MagnaChip Semiconductor Corporation Depositary Shares, each representing one share of common stock"
MXC,Mexco Energy Corporation Common Stock
MXDE,Nationwide Maximum Diversification Emerging Markets Core Equity ETF
MXDU,Nationwide Maximum Diversification U.S. Core Equity ETF
MXE,"Mexico Equity and Income Fund, Inc. (The) Common Stock"
MXF,"Mexico Fund, Inc. (The) Common Stock"
MXI,iShares Global Materials ETF
MXIM,"Maxim Integrated Products, Inc. "
MXL,"MaxLinear, Inc. Common Stock"
MXWL,"Maxwell Technologies, Inc. "
MYC,"Blackrock MuniYield California Fund, Inc. Common Stock"
MYD,"Blackrock MuniYield Fund, Inc.  Common Stock"
MYE,"Myers Industries, Inc. Common Stock"
MYF,Blackrock MuniYield Investment Fund Common Stock
MYFW,"First Western Financial, Inc. "
MYGN,"Myriad Genetics, Inc. "
MYI,"Blackrock MuniYield Quality Fund III, Inc Common Stock"
MYJ,"Blackrock MuniYield New Jersey Fund, Inc Common Stock"
MYL,Mylan N.V. 
MYN,"Blackrock MuniYield New York Quality Fund, Inc.Common Stock"
MYND,"MYnd Analytics, Inc. "
MYNDW,"MYnd Analytics, Inc. "
MYO,Myomo Inc. Common Stock
MYOK,"MyoKardia, Inc. "
MYOS,MYOS RENS Technology Inc. 
MYOV,Myovant Sciences Ltd. Common Shares
MYRG,"MYR Group, Inc. "
MYSZ,"My Size, Inc. "
MYT,"Urban Tea, Inc. "
MYY,ProShares Short MidCap400
MZA,"Blackrock MuniYield Arizona Fund, Inc. Common Stock"
MZZ,ProShares UltraShort MidCap400
NAC,Nuveen California Quality Municipal Income Fund
NACP,Impact Shares Trust I Impact Shares NAACP Minority Empowerment ETF
NAD,Nuveen Quality Municipal Income Fund Common Stock
NAII,"Natural Alternatives International, Inc. "
NAIL,Direxion Daily Homebuilders & Supplies Bull 3X Shares
NAK,"Northern Dynasty Minerals, Ltd. Common Stock"
NAKD,Naked Brand Group Limited 
NAN,Nuveen New York Quality Municipal Income Fund Common Stock
NANO,Nanometrics Incorporated 
NANR,SPDR S&P North American Natural Resources ETF
NAO,Nordic Amern Offshore Ltd. Ordinary Shares (Bermuda)
NAOV,"NanoVibronix, Inc. "
NAT,Nordic American Tankers Limited Common Stock
NATH,"Nathan's Famous, Inc. "
NATI,National Instruments Corporation 
NATR,"Nature's Sunshine Products, Inc. "
NAV,Navistar International Corporation Common Stock
NAV$D,Navistar International Corporation Preferred Stock
NAVB,"Navidea Biopharmaceuticals, Inc. Common Stock"
NAVG,"The Navigators Group, Inc. "
NAVI,Navient Corporation 
NAZ,Nuveen Arizona Quality Municipal Income Fund Common Stock
NBB,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest
NBEV,New Age Beverages Corporation 
NBH,Neuberger Berman Municipal Fund Inc. Common Stock
NBHC,National Bank Holdings Corporation Common Stock
NBIX,"Neurocrine Biosciences, Inc. "
NBL,Noble Energy Inc. Common Stock
NBLX,Noble Midstream Partners LP Common Units Representing Limited Partner Interests
NBN,Northeast Bancorp 
NBO,Neuberger Berman New York Municipal Fund Inc. Common Stock
NBR,Nabors Industries Ltd.
NBR$A,"Nabors Industries Ltd. 6.00% Mandatory Convertible Preferred Shares, Series A"
NBRV,Nabriva Therapeutics plc 
NBTB,NBT Bancorp Inc. 
NBW,Neuberger Berman California Municipal Fund Inc Common Stock
NBY,"NovaBay Pharmaceuticals, Inc. Common Stock"
NC,"NACCO Industries, Inc. Common Stock"
NCA,"Nuveen California Municipal Value Fund, Inc. Common Stock"
NCB,Nuveen California Municipal Value Fund 2 Common Shares of Beneficial Interest
NCBS,Nicolet Bankshares Inc. 
NCI,"Navigant Consulting, Inc. Common Stock"
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares
NCMI,"National CineMedia, Inc. "
NCNA,NuCana plc 
NCOM,National Commerce Corporation 
NCR,NCR Corporation Common Stock
NCS,"NCI Building Systems, Inc. New Common Stock"
NCSM,"NCS Multistage Holdings, Inc. "
NCTY,The9 Limited 
NCV,AllianzGI Convertible & Income Fund
NCV$A,AllianzGI Convertible & Income Fund 5.625% Series A Cumulative Preferred Shares  (Liquidation Preference $25.00 per share)
NCZ,AllianzGI Convertible & Income Fund II Common Shares of Beneficial Interest
NCZ$A,AllianzGI Convertible & Income Fund II 5.50% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share)
NDAQ,"Nasdaq, Inc. "
NDLS,Noodles & Company 
NDP,"Tortoise Energy Independence Fund, Inc. Common Stock"
NDRA,ENDRA Life Sciences Inc. 
NDRAW,ENDRA Life Sciences Inc. 
NDSN,Nordson Corporation 
NE,Noble Corporation Ordinary Shares (UK)
NEA,Nuveen AMT
NEAR,iShares Short Maturity Bond ETF
NEBU,Nebula Acquisition Corporation 
NEBUU,Nebula Acquisition Corporation 
NEBUW,Nebula Acquisition Corporation 
NEE,"NextEra Energy, Inc. Common Stock"
NEE$I,"NextEra Energy, Inc. Series I Junior Subordinated Debentures due November 15, 2072"
NEE$J,"NextEra Energy, Inc. Series J Junior Subordinated Debentures due January 15, 2073"
NEE$K,"NextEra Energy, Inc. Series K Junior Subordinated Debentures due June 1, 2076"
NEE$N,"NextEra Energy, Inc. Series N Junior Subordinated Debentures due March 1, 2079"
NEE$R,"NextEra Energy, Inc. Corporate Units expiring 09/01/2019"
NEED,Direxion Daily Consumer Staples Bull 3X Shares
NEM,Newmont Mining Corporation
NEN,New England Realty Associates Limited Partnership Class A Depositary Receipts Evidencing Units of Limited Partnership
NEO,"NeoGenomics, Inc. "
NEOG,Neogen Corporation 
NEON,Neonode Inc. 
NEOS,"Neos Therapeutics, Inc. "
NEP,"NextEra Energy Partners, LP Common Units representing limited partner interests"
NEPT,Neptune Wellness Solutions Inc. 
NERV,"Minerva Neurosciences, Inc "
NES,"Nuverra Environmental Solutions, Inc. Common Stock"
NESR,National Energy Services Reunited Corp. 
NESRW,National Energy Services Reunited Corp. 
NETE,"Net Element, Inc. "
NETS,Netshoes (Cayman) Limited Common Shares
NEU,NewMarket Corp Common Stock
NEV,Nuveen Enhanced Municipal Value Fund Common Shares of Beneficial Interest
NEW,"Puxin Limited American Depositary Shares, each representing two Ordinary Shares"
NEWA,"Newater Technology, Inc. "
NEWM,New Media Investment Group Inc. Common Stock
NEWR,"New Relic, Inc. Common Stock"
NEWT,Newtek Business Services Corp. 
NEWTI,Newtek Business Services Corp. 
NEWTZ,Newtek Business Services Corp. 
NEXA,Nexa Resources S.A. Common Shares
NEXT,NextDecade Corporation 
NFBK,"Northfield Bancorp, Inc. "
NFC,New Frontier Corporation Class A Ordinary Shares
NFC.U,"New Frontier Corporation Units, each consisting of one Class A Ordinary Share and one half of one Warrant "
NFC.W,"New Frontier Corporation Warrants, each whole warrant exercisable for one  Class A ordinary share at an exercise price of $11.50 per share"
NFE,New Fortress Energy LLC 
NFG,National Fuel Gas Company Common Stock
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund"
NFLT,Virtus Newfleet Multi
NFLX,"Netflix, Inc. "
NFO,Invesco Insider Sentiment ETF
NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund
NFTY,First Trust India Nifty 50 Equal Weight ETF
NG,Novagold Resources Inc.
NGD,New Gold Inc.
NGE,Global X MSCI Nigeria ETF
NGG,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares"
NGHC,National General Holdings Corp 
NGHCN,National General Holdings Corp 
NGHCO,National General Holdings Corp 
NGHCP,National General Holdings Corp 
NGHCZ,National General Holdings Corp 
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests
NGL$B,NGL ENERGY PARTNERS LP 9.00% Class B Fixed
NGLS$A,Targa Resources Partners LP 9.00% Series A Fixed
NGS,"Natural Gas Services Group, Inc. Common Stock"
NGVC,"Natural Grocers by Vitamin Cottage, Inc. Common Stock"
NGVT,Ingevity Corporation Common Stock 
NH,"NantHealth, Inc. "
NHA,Nuveen Municipal 2021 Target Term Fund Fund
NHC,National HealthCare Corporation Common Stock
NHF,NexPoint Strategic Opportunities Fund
NHI,"National Health Investors, Inc. Common Stock"
NHLD,National Holdings Corporation 
NHLDW,National Holdings Corporation 
NHS,Neuberger Berman High Yield Strategies Fund
NHTC,Natural Health Trends Corp. 
NI,NiSource Inc Common Stock
NI$B,"NiSource, Inc Depositary Shares representing 1/1,000th ownership interest in a share of 6.50% Series B Preferred Stock and 1/1,000th ownership interest in a share of Series B"
NIB,iPath Bloomberg Cocoa Subindex Total Return SM IndexETN
NICE,NICE Ltd 
NICK,"Nicholas Financial, Inc. "
NID,Nuveen Intermediate Duration Municipal Term Fund Common Shares of Beneficial Interest
NIE,AllianzGI Equity & Convertible Income Fund
NIHD,"NII Holdings, Inc. "
NIM,Nuveen Select Maturities Municipal Fund Common Stock
NINE,"Nine Energy Service, Inc. Common Stock"
NIO,"NIO Inc. American depositary shares, each  representing one Class A ordinary share"
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund Common Shares of Beneficial Interest
NITE,Nightstar Therapeutics plc 
NIU,Niu Technologies 
NJR,NewJersey Resources Corporation Common Stock
NJV,Nuveen New Jersey Municipal Value Fund Common Shares of Beneficial Interest
NK,"NantKwest, Inc. "
NKE,"Nike, Inc. Common Stock"
NKG,Nuveen Georgia Quality Municipal Income Fund 
NKSH,"National Bankshares, Inc. "
NKTR,Nektar Therapeutics 
NKX,Nuveen California AMT
NL,"NL Industries, Inc. Common Stock"
NLNK,NewLink Genetics Corporation 
NLR,VanEck Vectors Uranium & Nuclear Energy ETF
NLS,"Nautilus, Inc. Common Stock"
NLSN,Nielsen N.V. Ordinary Shares
NLY,Annaly Capital Management Inc Common Stock
NLY$C,Annaly Capital Management Inc 7.625% Series C Cumulative Redeemable Preferred Stock
NLY$D,Annaly Capital Management Inc Preferred Series D
NLY$F,Annaly Capital Management Inc 6.95% Series F
NLY$G,Annaly Capital Management Inc 6.50% Series G Fixed
NLY$H,Annaly Capital Management Inc 8.125% Series H Cumulative Redeemable Preferred Stock
NM,Navios Maritime Holdings Inc. Common Stock
NM$G,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perpetual Preferred Series G (Marshall Islands)
NM$H,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perp. Preferred Series H%
NMCI,Navios Maritime Containers L.P. 
NMFC,New Mountain Finance Corporation Common Stock
NMFX,New Mountain Finance Corporation 5.75% Notes due 2023
NMI,"Nuveen Municipal Income Fund, Inc. Common Stock"
NMIH,NMI Holdings Inc 
NMK$B,"Niagara Mohawk Holdings, Inc. Preferred Stock"
NMK$C,"Niagara Mohawk Holdings, Inc. Preferred Stock"
NML,Neuberger Berman MLP Income Fund Inc. Common Stock
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests
NMR,Nomura Holdings Inc ADR American Depositary Shares
NMRD,Nemaura Medical Inc. 
NMRK,"Newmark Group, Inc. "
NMS,Nuveen Minnesota Quality Municipal Income Fund 
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock
NMY,Nuveen Maryland Quality Municipal Income Fund Common Stock
NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share"
NNA,Navios Maritime Acquisition Corporation Common stock
NNBR,"NN, Inc. "
NNC,Nuveen North Carolina Quality Municipal Income Fund Common Stock
NNDM,Nano Dimension Ltd. 
NNI,"Nelnet, Inc. Common Stock"
NNN,National Retail Properties Common Stock
NNN$E,"National Retail Properties Depositary Shares, each representing a 1/100th interest in a share of 5.70% Series E Pfd."
NNN$F,"National Retail Properties Depositary Shares, each representing a 1/100th interest in a share of 5.20% Series F Cumulative Redeemable Preferred Stock"
NNVC,"NanoViricides, Inc. NEW Common Stock"
NNY,"Nuveen New York Municipal Value Fund, Inc. Common Stock"
NOA,North American Construction Group Ltd. Common Shares (no par)
NOAH,Noah Holdings Limited
NOBL,ProShares S&P 500 Dividend Aristocrats ETF
NOC,Northrop Grumman Corporation Common Stock
NODK,"NI Holdings, Inc. "
NOG,"Northern Oil and Gas, Inc. Common Stock"
NOK,Nokia Corporation Sponsored American Depositary Shares
NOM,Nuveen Missouri Quality Municipal Income Fund 
NOMD,Nomad Foods Limited Ordinary Shares
NORW,Global X MSCI Norway ETF
NOV,"National Oilwell Varco, Inc. Common Stock"
NOVN,"Novan, Inc. "
NOVT,Novanta Inc. 
NOW,"ServiceNow, Inc. Common Stock"
NP,"Neenah, Inc. Common Stock"
NPK,"National Presto Industries, Inc. Common Stock"
NPN,Nuveen Pennsylvania Municipal Value Fund Common Shares of Beneficial Interest
NPO,EnPro Industries Inc
NPTN,NeoPhotonics Corporation Common Stock
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock
NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock
NR,"Newpark Resources, Inc. Common Stock"
NRC,National Research Corporation 
NRCG,NRC Group Holdings Corp. Common Stock
NRCG.W,NRC Group Holdings Corp. Warrants
NRE,NorthStar Realty Europe Corp. Common Stock
NRG,"NRG Energy, Inc. Common Stock"
NRGX,PIMCO Energy and Tactical Credit Opportunities Fund Common Shares of Beneficial Interest
NRIM,Northrim BanCorp Inc 
NRK,Nuveen New York AMT
NRO,"Neuberger Berman Real Estate Securities Income Fund, Inc. Neuberger Berman Real Estate Securities Income Fund, Inc."
NRP,Natural Resource Partners LP Limited Partnership
NRT,North European Oil Royality Trust Common Stock
NRZ,New Residential Investment Corp. Common Stock
NS,Nustar Energy L.P.  Common Units
NS$A,Nustar Energy L.P. 8.50% Series A Fixed
NS$B,Nustar Energy L.P. 7.625% Series B Fixed
NS$C,Nustar Energy L.P. 9.00% Series C Fixed
