Symbol,Company Name
MTRX,Matrix Service Company 
MTSC,MTS Systems Corporation 
MTSI,"MACOM Technology Solutions Holdings, Inc. "
MTSL,MER Telemanagement Solutions Ltd. 
MTT,Western Asset Municipal Defined Opportunity Trust Inc Common Stock
MTUM,iShares Edge MSCI USA Momentum Factor ETF
MTW,"Manitowoc Company, Inc. (The) Common Stock"
MTX,Minerals Technologies Inc. Common Stock
MTZ,"MasTec, Inc. Common Stock"
MU,"Micron Technology, Inc. "
MUA,"Blackrock MuniAssets Fund, Inc Common Stock"
MUB,iShares National Muni Bond ETF
MUC,"Blackrock MuniHoldings California Quality Fund, Inc.  Common Stock"
MUDS,Mudrick Capital Acquisition Corporation 
MUDSU,Mudrick Capital Acquisition Corporation 
MUDSW,Mudrick Capital Acquisition Corporation 
MUE,"Blackrock MuniHoldings Quality Fund II, Inc. Common Stock"
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock"
MUH,"Blackrock MuniHoldings Fund II, Inc. Common Stock"
MUI,Blackrock Muni Intermediate Duration Fund Inc Common Stock
MUJ,"Blackrock MuniHoldings New Jersey Quality Fund, Inc. Common Stock"
MUNI,PIMCO Intermediate Municipal Bond Active Exchange
MUR,Murphy Oil Corporation Common Stock
MUS,"Blackrock MuniHoldings Quality Fund, Inc Common Stock"
MUSA,Murphy USA Inc. Common Stock
MUST,Columbia Multi
MUTE,Direxion Daily Communication Services Index Bear 3X Shares
MUX,McEwen Mining Inc. Common Stock
MVBF,MVB Financial Corp. 
MVC,"MVC Capital, Inc. Common Stock"
MVCD,"MVC Capital, Inc. 6.25% Senior Notes due 2022"
MVF,"Blackrock MuniVest Fund, Inc. Common Stock"
MVIN,Natixis ETF Trust ETF
MVIS,"MicroVision, Inc. "
MVO,MV Oil Trust Units of Beneficial Interests
MVT,"Blackrock MuniVest Fund II, Inc.  Common Stock"
MVV,ProShares Ultra MidCap400
MWA,MUELLER WATER PRODUCTS Common Stock
MX,"MagnaChip Semiconductor Corporation Depositary Shares, each representing one share of common stock"
MXC,Mexco Energy Corporation Common Stock
MXDE,Nationwide Maximum Diversification Emerging Markets Core Equity ETF
MXDU,Nationwide Maximum Diversification U.S. Core Equity ETF
MXE,"Mexico Equity and Income Fund, Inc. (The) Common Stock"
MXF,"Mexico Fund, Inc. (The) Common Stock"
MXI,iShares Global Materials ETF
MXIM,"Maxim Integrated Products, Inc. "
MXL,"MaxLinear, Inc. Common Stock"
MXWL,"Maxwell Technologies, Inc. "
MYC,"Blackrock MuniYield California Fund, Inc. Common Stock"
MYD,"Blackrock MuniYield Fund, Inc.  Common Stock"
MYE,"Myers Industries, Inc. Common Stock"
MYF,Blackrock MuniYield Investment Fund Common Stock
MYFW,"First Western Financial, Inc. "
MYGN,"Myriad Genetics, Inc. "
MYI,"Blackrock MuniYield Quality Fund III, Inc Common Stock"
MYJ,"Blackrock MuniYield New Jersey Fund, Inc Common Stock"
MYL,Mylan N.V. 
MYN,"Blackrock MuniYield New York Quality Fund, Inc.Common Stock"
MYND,"MYnd Analytics, Inc. "
MYNDW,"MYnd Analytics, Inc. "
MYO,Myomo Inc. Common Stock
MYOK,"MyoKardia, Inc. "
MYOS,MYOS RENS Technology Inc. 
MYOV,Myovant Sciences Ltd. Common Shares
MYRG,"MYR Group, Inc. "
MYSZ,"My Size, Inc. "
MYT,"Urban Tea, Inc. "
MYY,ProShares Short MidCap400
MZA,"Blackrock MuniYield Arizona Fund, Inc. Common Stock"
MZZ,ProShares UltraShort MidCap400
NAC,Nuveen California Quality Municipal Income Fund
NACP,Impact Shares Trust I Impact Shares NAACP Minority Empowerment ETF
NAD,Nuveen Quality Municipal Income Fund Common Stock
NAII,"Natural Alternatives International, Inc. "
NAIL,Direxion Daily Homebuilders & Supplies Bull 3X Shares
NAK,"Northern Dynasty Minerals, Ltd. Common Stock"
NAKD,Naked Brand Group Limited 
NAN,Nuveen New York Quality Municipal Income Fund Common Stock
NANO,Nanometrics Incorporated 
NANR,SPDR S&P North American Natural Resources ETF
NAO,Nordic Amern Offshore Ltd. Ordinary Shares (Bermuda)
NAOV,"NanoVibronix, Inc. "
NAT,Nordic American Tankers Limited Common Stock
NATH,"Nathan's Famous, Inc. "
NATI,National Instruments Corporation 
NATR,"Nature's Sunshine Products, Inc. "
NAV,Navistar International Corporation Common Stock
NAV$D,Navistar International Corporation Preferred Stock
NAVB,"Navidea Biopharmaceuticals, Inc. Common Stock"
NAVG,"The Navigators Group, Inc. "
NAVI,Navient Corporation 
NAZ,Nuveen Arizona Quality Municipal Income Fund Common Stock
NBB,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest
NBEV,New Age Beverages Corporation 
NBH,Neuberger Berman Municipal Fund Inc. Common Stock
NBHC,National Bank Holdings Corporation Common Stock
NBIX,"Neurocrine Biosciences, Inc. "
NBL,Noble Energy Inc. Common Stock
NBLX,Noble Midstream Partners LP Common Units Representing Limited Partner Interests
NBN,Northeast Bancorp 
NBO,Neuberger Berman New York Municipal Fund Inc. Common Stock
NBR,Nabors Industries Ltd.
NBR$A,"Nabors Industries Ltd. 6.00% Mandatory Convertible Preferred Shares, Series A"
NBRV,Nabriva Therapeutics plc 
NBTB,NBT Bancorp Inc. 
NBW,Neuberger Berman California Municipal Fund Inc Common Stock
NBY,"NovaBay Pharmaceuticals, Inc. Common Stock"
NC,"NACCO Industries, Inc. Common Stock"
NCA,"Nuveen California Municipal Value Fund, Inc. Common Stock"
NCB,Nuveen California Municipal Value Fund 2 Common Shares of Beneficial Interest
NCBS,Nicolet Bankshares Inc. 
NCI,"Navigant Consulting, Inc. Common Stock"
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares
NCMI,"National CineMedia, Inc. "
NCNA,NuCana plc 
NCOM,National Commerce Corporation 
NCR,NCR Corporation Common Stock
NCS,"NCI Building Systems, Inc. New Common Stock"
NCSM,"NCS Multistage Holdings, Inc. "
NCTY,The9 Limited 
NCV,AllianzGI Convertible & Income Fund
NCV$A,AllianzGI Convertible & Income Fund 5.625% Series A Cumulative Preferred Shares  (Liquidation Preference $25.00 per share)
NCZ,AllianzGI Convertible & Income Fund II Common Shares of Beneficial Interest
NCZ$A,AllianzGI Convertible & Income Fund II 5.50% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share)
NDAQ,"Nasdaq, Inc. "
NDLS,Noodles & Company 
NDP,"Tortoise Energy Independence Fund, Inc. Common Stock"
NDRA,ENDRA Life Sciences Inc. 
NDRAW,ENDRA Life Sciences Inc. 
NDSN,Nordson Corporation 
NE,Noble Corporation Ordinary Shares (UK)
NEA,Nuveen AMT
NEAR,iShares Short Maturity Bond ETF
NEBU,Nebula Acquisition Corporation 
NEBUU,Nebula Acquisition Corporation 
NEBUW,Nebula Acquisition Corporation 
NEE,"NextEra Energy, Inc. Common Stock"
NEE$I,"NextEra Energy, Inc. Series I Junior Subordinated Debentures due November 15, 2072"
NEE$J,"NextEra Energy, Inc. Series J Junior Subordinated Debentures due January 15, 2073"
NEE$K,"NextEra Energy, Inc. Series K Junior Subordinated Debentures due June 1, 2076"
NEE$N,"NextEra Energy, Inc. Series N Junior Subordinated Debentures due March 1, 2079"
NEE$R,"NextEra Energy, Inc. Corporate Units expiring 09/01/2019"
NEED,Direxion Daily Consumer Staples Bull 3X Shares
NEM,Newmont Mining Corporation
NEN,New England Realty Associates Limited Partnership Class A Depositary Receipts Evidencing Units of Limited Partnership
NEO,"NeoGenomics, Inc. "
NEOG,Neogen Corporation 
