Symbol,Company Name
VLGEA,"Village Super Market, Inc. "
VLO,Valero Energy Corporation Common Stock
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates"
VLRX,"Valeritas Holdings, Inc. "
VLT,Invesco High Income Trust II
VLU,SPDR S&P 1500 Value Tilt ETF
VLUE,iShares Edge MSCI USA Value Factor ETF
VLY,Valley National Bancorp 
VLYPO,Valley National Bancorp 
VLYPP,Valley National Bancorp 
VMBS,Vanguard Mortgage
VMC,Vulcan Materials Company (Holding Company) Common Stock
VMI,"Valmont Industries, Inc. Common Stock"
VMM,"Delaware Investments Minnesota Municipal Income Fund II, Inc. Common Stock"
VMO,Invesco Municipal Opportunity Trust Common Stock
VMOT,Alpha Architect Value Momentum Trend ETF
VMW,"Vmware, Inc. Common stock, Class A"
