Symbol,Company Name
LEE,"Lee Enterprises, Incorporated Common Stock"
LEG,"Leggett & Platt, Incorporated Common Stock"
LEGH,Legacy Housing Corporation 
LEGR,First Trust Indxx Innovative Transaction & Process ETF
LEJU,"Leju Holdings Limited American Depositary Shares, each representing one Ordinary share"
LEMB,iShares J.P. Morgan EM Local Currency Bond
LEN,Lennar Corporation Class A Common Stock
LEN.B,Lennar Corporation Class B
LENS,Presbia PLC 
LEO,"Dreyfus Strategic Municipals, Inc. Common Stock"
LEU,Centrus Energy Corp. Class A Common Stock
LEVB,"Level Brands, Inc. Common Stock"
LEVL,"Level One Bancorp, Inc. "
LEXEA,"Liberty Expedia Holdings, Inc. "
LEXEB,"Liberty Expedia Holdings, Inc. "
LFAC,LF Capital Acquistion Corp. 
LFACU,LF Capital Acquistion Corp. 
LFACW,LF Capital Acquistion Corp. 
LFC,China Life Insurance Company Limited American Depositary Shares
LFEQ,VanEck Vectors NDR CMG Long/Flat Allocation ETF
LFUS,"Littelfuse, Inc. "
LFVN,Lifevantage Corporation 
LGC,"Legacy Acquisition Corp. Class A Common Stock, par value $0.0001 per share"
LGC.U,"Legacy Acquisition Corp. Units, each consisting of one share of Class A Common Stock and one Warrant to purchase one"
LGC.W,"Legacy Acquisition Corp. Warrants, exercisable for one"
LGCY,Legacy Reserves Inc. 
LGF.A,Lions Gate Entertainment Corporation Class A Voting Shares
LGF.B,Lions Gate Entertainment Corporation Class B Non
LGI,Lazard Global Total Return and Income Fund Common Stock
LGIH,"LGI Homes, Inc. "
LGL,"LGL Group, Inc. (The) Common Stock"
LGLV,SPDR SSGA US Large Cap Low Volatility Index ETF
LGND,Ligand Pharmaceuticals Incorporated 
LGOV,First Trust Long Duration Opportunities ETF
LH,Laboratory Corporation of America Holdings Common Stock
LHC,Leo Holdings Corp. Class A Ordinary Shares
LHC.U,"Leo Holdings Corp. Units, each consisting of one Class A ordinary share, and one"
LHC.W,"Leo Holdings Corp. Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50"
LHCG,LHC Group 
LIFE,"aTyr Pharma, Inc. "
LII,"Lennox International, Inc. Common Stock"
LILA,Liberty Latin America Ltd. 
LILAK,Liberty Latin America Ltd. 
LIN,Linde plc Ordinary Share
LINC,Lincoln Educational Services Corporation 
LIND,Lindblad Expeditions Holdings Inc.  
LINDW,Lindblad Expeditions Holdings Inc.  
LION,Fidelity Southern Corporation 
LIQT,"LiqTech International, Inc. Common Stock"
LIT,Global X Lithium & Battery Tech ETF
LITB,"LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing 2 ordinary shares"
LITE,Lumentum Holdings Inc. 
LIVE,Live Ventures Incorporated 
LIVN,LivaNova PLC 
LIVX,"LiveXLive Media, Inc. "
LJPC,La Jolla Pharmaceutical Company 
LKCO,Luokung Technology Corp 
LKFN,Lakeland Financial Corporation 
LKOR,FlexShares Credit
LKQ,LKQ Corporation 
LKSD,"LSC Communications, Inc. Common Stock "
LL,"Lumber Liquidators Holdings, Inc Common Stock"
LLEX,"Lilis Energy, Inc. Common Stock"
LLIT,Lianluo Smart Limited 
LLL,"L3 Technologies, Inc. Common Stock"
LLNW,"Limelight Networks, Inc. "
LLQD,iShares 10  Year Investment Grade Corporate Bond ETF
LLY,Eli Lilly and Company Common Stock
LM,"Legg Mason, Inc. Common Stock"
LMAT,"LeMaitre Vascular, Inc. "
LMB,"Limbach Holdings, Inc. "
LMBS,First Trust Low Duration Opportunities ETF
LMFA,"LM Funding America, Inc. "
LMFAW,"LM Funding America, Inc. "
LMHA,"Legg Mason, Inc. 6.375% Junior Subordinated Notes due 2056"
LMHB,"Legg Mason, Inc. 5.45% Junior Subordinated Notes due 2056"
LMLP,ETRACS Monthly Pay 2xLeveraged Wells Fargo MLP Ex
LMNR,Limoneira Co 
LMNX,Luminex Corporation 
LMRK,Landmark Infrastructure Partners LP 
LMRKN,Landmark Infrastructure Partners LP 
LMRKO,Landmark Infrastructure Partners LP 
LMRKP,Landmark Infrastructure Partners LP 
LMST,"Limestone Bancorp, Inc. "
LMT,Lockheed Martin Corporation Common Stock
LN,LINE Corporation American Depositary Shares (each representing one share of Common Stock)
LNC,Lincoln National Corporation Common Stock
LNC.W,"Lincoln National Corporation Warrant expiring July 10, 2019"
LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil)
LNDC,Landec Corporation 
LNG,"Cheniere Energy, Inc. Common Stock"
LNGR,Global X Longevity Thematic ETF
LNN,Lindsay Corporation Common Stock
LNT,Alliant Energy Corporation 
LNTH,"Lantheus Holdings, Inc. "
LOAC,Longevity Acquisition Corporation 
LOACR,Longevity Acquisition Corporation 
LOACU,Longevity Acquisition Corporation 
LOACW,Longevity Acquisition Corporation 
LOAN,"Manhattan Bridge Capital, Inc "
LOB,"Live Oak Bancshares, Inc. "
LOCO,"El Pollo Loco Holdings, Inc. "
LODE,"Comstock Mining, Inc. Common Stock"
LOGC,"LogicBio Therapeutics, Inc. "
LOGI,Logitech International S.A. 
LOGM,"LogMeIn, Inc. "
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS
LONE,Lonestar Resources US Inc. 
LOOP,"Loop Industries, Inc. "
LOPE,"Grand Canyon Education, Inc. "
LOR,"Lazard World Dividend & Income Fund, Inc. Common Stock"
LORL,"Loral Space and Communications, Inc. "
LOUP,Innovator Loup Frontier Tech E
LOV,"Spark Networks, Inc. American Depositary Shares (each representing one"
LOVE,The Lovesac Company 
LOW,"Lowe's Companies, Inc. Common Stock"
LOWC,SPDR MSCI ACWI Low Carbon Target ETF
LPCN,Lipocine Inc. 
LPG,Dorian LPG Ltd. Common Stock
LPI,"Laredo Petroleum, Inc. Common Stock"
LPL,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES"
