Symbol,Company Name
GSAH.U,"GS Acquisition Holdings Corp. Units, each consisting of one share of Class A common stock and one"
GSAH.W,"GS Acquisition Holdings Corp. Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50"
GSAT,"Globalstar, Inc. Common Stock"
GSB,"GlobalSCAPE, Inc. Common Stock"
GSBC,"Great Southern Bancorp, Inc. "
GSBD,"Goldman Sachs BDC, Inc. Common Stock"
GSC,Goldman Sachs Connect S&P Enhanced Commodity Total Return Strategy Index
GSEU,Goldman Sachs ActiveBeta Europe Equity ETF
GSEW,Goldman Sachs Equal Weight U.S. Large Cap Equity ETF
GSG,iShares GSCI Commodity
GSH,Guangshen Railway Company Limited Common Stock
GSHD,"Goosehead Insurance, Inc. "
GSIE,Goldman Sachs ActiveBeta International Equity ETF
GSIT,"GSI Technology, Inc. "
GSJY,Goldman Sachs ActiveBeta Japan Equity ETF
GSK,GlaxoSmithKline PLC Common Stock
GSKY,"GreenSky, Inc. "
GSL,Global Ship Lease Inc New Class A Common Shares
GSL$B,"Global Ship Lease, Inc. Depository Shares Representing 1/100th Perpetual Preferred Series B% (Marshall Island)"
GSLC,Goldman Sachs ActiveBeta U.S. Large Cap Equity ETF
GSM,Ferroglobe PLC 
GSP,"Barclays Bank PLC iPath Exchange Traded Notes due June 12, 2036 Linked to GSCI Total Return Index"
GSS,"Golden Star Resources, Ltd Common Stock"
GSSC,GS ActiveBeta U.S. Small Cap Equity ETF
GSUM,Gridsum Holding Inc. 
GSV,Gold Standard Ventures Corporation Common Stock (Canada)
GSVC,GSV Capital Corp 
GSY,Invesco Ultra Short Duration ETF
GT,The Goodyear Tire & Rubber Company 
GTE,Gran Tierra Energy Inc. Common Stock
GTES,Gates Industrial Corporation plc Ordinary Shares
GTHX,"G1 Therapeutics, Inc. "
GTIM,Good Times Restaurants Inc. 
GTIP,Goldman Sachs Access Inflation Protected USD Bond ETF
GTLS,"Chart Industries, Inc. "
GTN,"Gray Television, Inc. Common Stock"
GTN.A,"Gray Television, Inc. CLass A Common Stock"
GTO,Invesco Total Return Bond ETF
GTS,Triple
GTT,"GTT Communications, Inc. Common Stock"
GTX,Garrett Motion Inc. Common Stock 
GTXI,"GTx, Inc. "
GTY,Getty Realty Corporation Common Stock
GTYH,"GTY Technology Holdings, Inc. "
GTYHW,"GTY Technology Holdings, Inc. "
GUDB,Sage ESG Intermediate Credit ETF
GULF,WisdomTree Middle East Dividend Fund
GUNR,FlexShares Global Upstream Natural Resources Index Fund ETF
GURE,"Gulf Resources, Inc. "
GURU,Global X Guru Index ETF
GUSH,Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 3X Shares
GUT,Gabelli Utility Trust (The) Common Stock
GUT$A,Gabelli Utility Trust (The) 5.625% Series A Cumulative Preferred Shares
GUT$C,Gabelli Utility Trust (The) 5.375% Series C Cumulative Preferred Shares
GV,Goldfield Corporation (The) Common Stock
GVA,Granite Construction Incorporated Common Stock
GVAL,Cambria Global Value ETF
GVI,iShares Intermediate Government/Credit Bond ETF
GVIP,Goldman Sachs Hedge Industry VIP ETF
GVP,"GSE Systems, Inc. "
GWB,"Great Western Bancorp, Inc. Common Stock"
GWGH,"GWG Holdings, Inc "
GWPH,GW Pharmaceuticals Plc 
GWR,Genesee & Wyoming Inc. Class A Common Stock
GWRE,"Guidewire Software, Inc. Common Stock"
GWRS,"Global Water Resources, Inc. "
GWW,"W.W. Grainger, Inc. Common Stock"
GWX,SPDR S&P International SmallCap ETF
GXC,SPDR S&P China ETF
GXF,Global X FTSE Nordic Region ETF
GXG,Global X MSCI Colombia ETF
GYB,CABCO Series 2004
GYC,Corporate Asset Backed Corp CABCO Corporate Asset Backed Corporation CABCO Series 2004
GYLD,Arrow Dow Jones Global Yield ETF ETF
GYRO,"Gyrodyne , LLC "
H,Hyatt Hotels Corporation Class A Common Stock
HA,"Hawaiian Holdings, Inc. "
HABT,"The Habit Restaurants, Inc. "
HACK,ETFMG Prime Cyber Security ETF
HAE,Haemonetics Corporation Common Stock
HAFC,Hanmi Financial Corporation 
HAIN,"The Hain Celestial Group, Inc. "
HAIR,"Restoration Robotics, Inc. "
HAL,Halliburton Company Common Stock
HALL,"Hallmark Financial Services, Inc. "
HALO,"Halozyme Therapeutics, Inc. "
HAO,Invesco China Small Cap ETF
HAP,VanEck Vectors Natural Resources ETF
HARP,"Harpoon Therapeutics, Inc. "
HAS,"Hasbro, Inc. "
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc. Common Stock"
HAUD,iShares Currency Hedged MSCI Australia ETF
HAUZ,Xtrackers International Real Estate ETF
HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF
HAYN,"Haynes International, Inc. "
HBAN,Huntington Bancshares Incorporated 
HBANN,Huntington Bancshares Incorporated 
HBANO,Huntington Bancshares Incorporated 
HBB,Hamilton Beach Brands Holding Company Class A Common Stock 
HBCP,"Home Bancorp, Inc. "
HBI,Hanesbrands Inc. Common Stock
HBIO,"Harvard Bioscience, Inc. "
HBK,"Hamilton Bancorp, Inc. "
HBM,Hudbay Minerals Inc. Ordinary Shares (Canada)
HBMD,"Howard Bancorp, Inc. "
HBNC,"Horizon Bancorp, Inc. "
HBP,"Huttig Building Products, Inc. "
HCA,"HCA Healthcare, Inc. Common Stock"
HCACU,Hennessy Capital Acquisition Corp. IV 
HCAP,Harvest Capital Credit Corporation 
HCAPZ,Harvest Capital Credit Corporation 
HCC,"Warrior Met Coal, Inc. Common Stock"
